Date;Time;Timestamp;PM2_5(ug/m3);AQI(US);AQI(CN);PM10(ug/m3);Outdoor AQI(US);Outdoor AQI(CN);Temperature(C);Temperature(F);Humidity(%RH);CO2(ppm);VOC(ppb)
2022/08/01;11:05:29;1659351929;2.0;8;3;10.0;0;0;19.4;67.0;60;433;-1
2022/08/01;11:05:39;1659351939;2.0;8;3;22.0;0;0;19.4;67.0;60;432;-1
2022/08/01;11:05:49;1659351949;2.0;8;3;22.0;0;0;19.4;67.0;60;430;-1
2022/08/01;11:05:59;1659351959;2.0;8;3;13.0;0;0;19.4;66.9;60;428;-1
2022/08/01;11:06:09;1659351969;2.0;8;3;2.0;0;0;19.4;66.9;60;425;-1
2022/08/01;11:06:19;1659351979;2.0;8;3;2.0;0;0;19.4;66.9;60;424;-1
2022/08/01;11:06:29;1659351989;2.0;8;3;2.0;0;0;19.4;66.9;60;423;-1
2022/08/01;11:06:39;1659351999;3.0;13;4;11.0;0;0;19.4;66.9;60;422;-1
2022/08/01;11:06:49;1659352009;2.0;8;3;10.0;0;0;19.4;66.9;60;421;-1
2022/08/01;11:06:59;1659352019;2.0;8;3;10.0;0;0;19.4;66.9;60;420;-1
2022/08/01;11:07:09;1659352029;1.0;4;1;1.0;0;0;19.4;66.9;60;421;-1
2022/08/01;11:07:19;1659352039;2.0;8;3;2.0;0;0;19.4;66.9;60;420;-1
2022/08/01;11:07:29;1659352049;2.0;8;3;2.0;0;0;19.4;66.9;60;418;-1
2022/08/01;11:07:39;1659352059;2.0;8;3;5.0;0;0;19.4;66.9;60;416;-1
2022/08/01;11:07:49;1659352069;2.0;8;3;5.0;0;0;19.4;66.9;60;415;-1
2022/08/01;11:07:59;1659352079;2.0;8;3;10.0;0;0;19.4;66.9;60;415;-1
2022/08/01;11:08:09;1659352089;2.0;8;3;5.0;0;0;19.4;66.9;60;415;-1
2022/08/01;11:08:19;1659352099;2.0;8;3;10.0;0;0;19.4;66.9;60;416;-1
2022/08/01;11:08:29;1659352109;1.0;4;1;9.0;0;0;19.4;67.0;60;416;-1
2022/08/01;11:08:39;1659352119;1.0;4;1;9.0;0;0;19.4;67.0;60;415;-1
2022/08/01;11:08:49;1659352129;1.0;4;1;4.0;0;0;19.4;67.0;60;415;-1
2022/08/01;11:08:59;1659352139;1.0;4;1;4.0;0;0;19.4;67.0;60;415;-1
2022/08/01;11:09:09;1659352149;1.0;4;1;4.0;0;0;19.4;67.0;60;415;-1
2022/08/01;11:09:19;1659352159;1.0;4;1;4.0;0;0;19.4;67.0;60;414;-1
2022/08/01;11:09:29;1659352169;2.0;8;3;2.0;0;0;19.4;66.9;60;414;-1
2022/08/01;11:09:39;1659352179;2.0;8;3;2.0;0;0;19.4;66.9;60;414;-1
2022/08/01;11:09:49;1659352189;1.0;4;1;1.0;0;0;19.4;66.9;60;413;-1
2022/08/01;11:09:59;1659352199;1.0;4;1;1.0;0;0;19.4;67.0;60;413;-1
2022/08/01;11:10:09;1659352209;1798.8;1358;1357;2000.0;0;0;19.4;67.0;60;411;-1
2022/08/01;11:10:19;1659352219;1798.8;1358;1357;2000.0;0;0;19.4;67.0;60;411;-1
2022/08/01;11:10:29;1659352229;1798.8;1358;1357;2000.0;0;0;19.4;67.0;60;409;-1
2022/08/01;11:10:39;1659352239;1798.8;1358;1357;2000.0;0;0;19.4;67.0;60;409;-1
2022/08/01;11:10:49;1659352249;1798.8;1358;1357;2000.0;0;0;19.4;67.0;60;408;-1
2022/08/01;11:10:59;1659352259;1798.8;1358;1357;2000.0;0;0;19.5;67.0;61;407;-1
2022/08/01;11:11:09;1659352269;1798.8;1358;1357;2000.0;0;0;19.5;67.0;61;406;-1
2022/08/01;11:11:19;1659352279;1798.8;1358;1357;2000.0;0;0;19.5;67.0;61;406;-1
2022/08/01;11:11:29;1659352289;1798.8;1358;1357;2000.0;0;0;19.5;67.0;61;405;-1
2022/08/01;11:11:39;1659352299;1798.8;1358;1357;2000.0;0;0;19.5;67.0;61;405;-1
2022/08/01;11:11:49;1659352309;1798.8;1358;1357;2000.0;0;0;19.5;67.0;61;405;-1
2022/08/01;11:11:59;1659352319;1798.8;1358;1357;2000.0;0;0;19.5;67.0;61;406;-1
2022/08/01;11:12:09;1659352329;1798.8;1358;1357;2000.0;0;0;19.5;67.0;61;407;-1
2022/08/01;11:12:19;1659352339;1798.8;1358;1357;2000.0;0;0;19.5;67.0;61;409;-1
2022/08/01;11:12:29;1659352349;1798.8;1358;1357;2000.0;0;0;19.5;67.1;61;410;-1
2022/08/01;11:12:39;1659352359;1798.8;1358;1357;2000.0;0;0;19.5;67.1;61;412;-1
2022/08/01;11:12:49;1659352369;1798.8;1358;1357;2000.0;0;0;19.5;67.1;61;413;-1
2022/08/01;11:12:59;1659352379;1798.8;1358;1357;2000.0;0;0;19.5;67.0;61;415;-1
2022/08/01;11:13:09;1659352389;1798.8;1358;1357;2000.0;0;0;19.5;67.0;61;417;-1
2022/08/01;11:13:19;1659352399;1798.8;1358;1357;2000.0;0;0;19.5;67.0;61;418;-1
2022/08/01;11:13:29;1659352409;1798.8;1358;1357;2000.0;0;0;19.5;67.1;61;417;-1
2022/08/01;11:13:39;1659352419;1798.8;1358;1357;2000.0;0;0;19.5;67.1;61;416;-1
2022/08/01;11:13:49;1659352429;1798.8;1358;1357;2000.0;0;0;19.5;67.1;61;417;-1
2022/08/01;11:13:59;1659352439;1798.8;1358;1357;2000.0;0;0;19.5;67.1;61;416;-1
2022/08/01;11:14:09;1659352449;1798.8;1358;1357;2000.0;0;0;19.5;67.1;61;417;-1
2022/08/01;11:14:19;1659352459;1798.8;1358;1357;2000.0;0;0;19.5;67.1;61;418;-1
2022/08/01;11:14:29;1659352469;1798.8;1358;1357;2000.0;0;0;19.5;67.1;61;417;-1
2022/08/01;11:14:39;1659352479;1798.8;1358;1357;2000.0;0;0;19.5;67.1;61;417;-1
2022/08/01;11:14:49;1659352489;1798.8;1358;1357;2000.0;0;0;19.5;67.1;61;415;-1
2022/08/01;11:14:59;1659352499;1798.8;1358;1357;2000.0;0;0;19.5;67.2;61;414;-1
2022/08/01;11:15:09;1659352509;1798.8;1358;1357;2000.0;0;0;19.5;67.2;61;413;-1
2022/08/01;11:15:19;1659352519;1798.8;1358;1357;2000.0;0;0;19.5;67.2;61;413;-1
2022/08/01;11:15:29;1659352529;1798.8;1358;1357;2000.0;0;0;19.5;67.2;61;411;-1
2022/08/01;11:15:39;1659352539;1798.8;1358;1357;2000.0;0;0;19.5;67.2;61;411;-1
2022/08/01;11:15:49;1659352549;1798.8;1358;1357;2000.0;0;0;19.5;67.2;61;410;-1
2022/08/01;11:15:59;1659352559;1798.8;1358;1357;2000.0;0;0;19.6;67.2;61;410;-1
2022/08/01;11:16:09;1659352569;1798.8;1358;1357;2000.0;0;0;19.6;67.2;61;410;-1
2022/08/01;11:16:19;1659352579;1798.8;1358;1357;2000.0;0;0;19.6;67.2;61;408;-1
2022/08/01;11:16:29;1659352589;1798.8;1358;1357;2000.0;0;0;19.6;67.3;61;408;-1
2022/08/01;11:16:39;1659352599;1798.8;1358;1357;2000.0;0;0;19.6;67.3;61;407;-1
2022/08/01;11:16:49;1659352609;1798.8;1358;1357;2000.0;0;0;19.6;67.3;61;406;-1
2022/08/01;11:16:59;1659352619;1798.8;1358;1357;2000.0;0;0;19.6;67.2;61;406;-1
2022/08/01;11:17:09;1659352629;1798.8;1358;1357;2000.0;0;0;19.6;67.2;61;405;-1
2022/08/01;11:17:19;1659352639;1798.8;1358;1357;2000.0;0;0;19.6;67.2;61;405;-1
2022/08/01;11:17:29;1659352649;1798.8;1358;1357;2000.0;0;0;19.6;67.3;61;405;-1
2022/08/01;11:17:39;1659352659;1798.8;1358;1357;2000.0;0;0;19.6;67.3;61;405;-1
2022/08/01;11:17:49;1659352669;1798.8;1358;1357;2000.0;0;0;19.6;67.3;61;403;-1
2022/08/01;11:17:59;1659352679;1798.8;1358;1357;2000.0;0;0;19.6;67.3;61;403;-1
2022/08/01;11:18:09;1659352689;1798.8;1358;1357;2000.0;0;0;19.6;67.3;61;402;-1
2022/08/01;11:18:19;1659352699;1798.8;1358;1357;2000.0;0;0;19.6;67.3;61;401;-1
2022/08/01;11:18:29;1659352709;1798.8;1358;1357;2000.0;0;0;19.6;67.3;61;401;-1
2022/08/01;11:18:39;1659352719;1798.8;1358;1357;2000.0;0;0;19.6;67.3;61;401;-1
2022/08/01;11:18:49;1659352729;1798.8;1358;1357;2000.0;0;0;19.6;67.3;61;400;-1
2022/08/01;11:18:59;1659352739;1798.8;1358;1357;2000.0;0;0;19.6;67.3;61;401;-1
2022/08/01;11:19:09;1659352749;1798.8;1358;1357;2000.0;0;0;19.6;67.3;61;400;-1
2022/08/01;11:19:19;1659352759;1798.8;1358;1357;2000.0;0;0;19.6;67.3;61;399;-1
2022/08/01;11:19:29;1659352769;1798.8;1358;1357;2000.0;0;0;19.7;67.4;61;399;-1
2022/08/01;11:19:39;1659352779;1798.8;1358;1357;2000.0;0;0;19.7;67.4;61;399;-1
2022/08/01;11:19:49;1659352789;1798.8;1358;1357;2000.0;0;0;19.7;67.4;61;398;-1
2022/08/01;11:19:59;1659352799;1798.8;1358;1357;2000.0;0;0;19.7;67.4;61;398;-1
2022/08/01;11:20:09;1659352809;1798.8;1358;1357;2000.0;0;0;19.7;67.4;61;398;-1
2022/08/01;11:20:19;1659352819;1798.8;1358;1357;2000.0;0;0;19.7;67.4;61;398;-1
2022/08/01;11:20:29;1659352829;1798.8;1358;1357;2000.0;0;0;19.7;67.4;60;398;-1
2022/08/01;11:20:39;1659352839;1798.8;1358;1357;2000.0;0;0;19.7;67.4;60;397;-1
2022/08/01;11:20:49;1659352849;1798.8;1358;1357;2000.0;0;0;19.7;67.4;60;396;-1
2022/08/01;11:20:59;1659352859;1798.8;1358;1357;2000.0;0;0;19.7;67.4;61;395;-1
2022/08/01;11:21:09;1659352869;1798.8;1358;1357;2000.0;0;0;19.7;67.4;61;395;-1
2022/08/01;11:21:19;1659352879;1798.8;1358;1357;2000.0;0;0;19.7;67.4;61;395;-1
2022/08/01;11:21:29;1659352889;1798.8;1358;1357;2000.0;0;0;19.7;67.4;61;395;-1
2022/08/01;11:21:39;1659352899;1798.8;1358;1357;2000.0;0;0;19.7;67.4;61;397;-1
2022/08/01;11:21:49;1659352909;1798.8;1358;1357;2000.0;0;0;19.7;67.4;61;397;-1
2022/08/01;11:21:59;1659352919;1798.8;1358;1357;2000.0;0;0;19.7;67.5;60;397;-1
2022/08/01;11:22:09;1659352929;1798.8;1358;1357;2000.0;0;0;19.7;67.5;60;396;-1
2022/08/01;11:22:19;1659352939;1798.8;1358;1357;2000.0;0;0;19.7;67.5;60;396;-1
2022/08/01;11:22:29;1659352949;1798.8;1358;1357;2000.0;0;0;19.7;67.5;60;396;-1
2022/08/01;11:22:39;1659352959;1798.8;1358;1357;2000.0;0;0;19.7;67.5;60;395;-1
2022/08/01;11:22:49;1659352969;1798.8;1358;1357;2000.0;0;0;19.7;67.5;60;396;-1
2022/08/01;11:22:59;1659352979;1798.8;1358;1357;2000.0;0;0;19.7;67.5;60;395;-1
2022/08/01;11:23:09;1659352989;1798.8;1358;1357;2000.0;0;0;19.7;67.5;60;395;-1
2022/08/01;11:23:19;1659352999;1798.8;1358;1357;2000.0;0;0;19.7;67.5;60;395;-1
2022/08/01;11:23:29;1659353009;1798.8;1358;1357;2000.0;0;0;19.7;67.5;60;395;-1
2022/08/01;11:23:39;1659353019;1798.8;1358;1357;2000.0;0;0;19.7;67.5;60;394;-1
2022/08/01;11:23:49;1659353029;1798.8;1358;1357;2000.0;0;0;19.7;67.5;60;393;-1
2022/08/01;11:23:59;1659353039;1798.8;1358;1357;2000.0;0;0;19.8;67.6;60;393;-1
2022/08/01;11:24:09;1659353049;1798.8;1358;1357;2000.0;0;0;19.8;67.6;60;392;-1
2022/08/01;11:24:19;1659353059;1798.8;1358;1357;2000.0;0;0;19.8;67.6;60;392;-1
2022/08/01;11:24:29;1659353069;1798.8;1358;1357;2000.0;0;0;19.8;67.6;60;392;-1
2022/08/01;11:24:39;1659353079;1798.8;1358;1357;2000.0;0;0;19.8;67.6;60;392;-1
2022/08/01;11:24:49;1659353089;1798.8;1358;1357;2000.0;0;0;19.8;67.6;60;392;-1
2022/08/01;11:24:59;1659353099;1798.8;1358;1357;2000.0;0;0;19.8;67.6;60;392;-1
2022/08/01;11:25:09;1659353109;1798.8;1358;1357;2000.0;0;0;19.8;67.6;60;392;-1
2022/08/01;11:25:19;1659353119;1798.8;1358;1357;2000.0;0;0;19.8;67.6;60;392;-1
2022/08/01;11:25:29;1659353129;1798.8;1358;1357;2000.0;0;0;19.8;67.6;60;391;-1
2022/08/01;11:25:39;1659353139;1798.8;1358;1357;2000.0;0;0;19.8;67.6;60;392;-1
2022/08/01;11:25:49;1659353149;1798.8;1358;1357;2000.0;0;0;19.8;67.6;60;391;-1
2022/08/01;11:25:59;1659353159;1798.8;1358;1357;2000.0;0;0;19.8;67.7;60;391;-1
2022/08/01;11:26:09;1659353169;1798.8;1358;1357;2000.0;0;0;19.8;67.7;60;392;-1
2022/08/01;11:26:19;1659353179;1798.8;1358;1357;2000.0;0;0;19.8;67.7;60;392;-1
2022/08/01;11:26:29;1659353189;1798.8;1358;1357;2000.0;0;0;19.8;67.7;60;392;-1
2022/08/01;11:26:39;1659353199;1798.8;1358;1357;2000.0;0;0;19.8;67.7;60;392;-1
2022/08/01;11:26:49;1659353209;1798.8;1358;1357;2000.0;0;0;19.8;67.7;60;392;-1
2022/08/01;11:26:59;1659353219;1798.8;1358;1357;2000.0;0;0;19.9;67.7;60;392;-1
2022/08/01;11:27:09;1659353229;1798.8;1358;1357;2000.0;0;0;19.9;67.7;60;392;-1
2022/08/01;11:27:19;1659353239;1798.8;1358;1357;2000.0;0;0;19.9;67.7;60;392;-1
2022/08/01;11:27:29;1659353249;1798.8;1358;1357;2000.0;0;0;19.9;67.8;60;391;-1
2022/08/01;11:27:39;1659353259;1798.8;1358;1357;2000.0;0;0;19.9;67.8;60;392;-1
2022/08/01;11:27:49;1659353269;1798.8;1358;1357;2000.0;0;0;19.9;67.8;60;392;-1
2022/08/01;11:27:59;1659353279;1798.8;1358;1357;2000.0;0;0;19.9;67.7;60;392;-1
2022/08/01;11:28:09;1659353289;1798.8;1358;1357;2000.0;0;0;19.9;67.7;60;391;-1
2022/08/01;11:28:19;1659353299;1798.8;1358;1357;2000.0;0;0;19.9;67.7;60;391;-1
2022/08/01;11:28:29;1659353309;1798.8;1358;1357;2000.0;0;0;19.9;67.8;60;391;-1
2022/08/01;11:28:39;1659353319;1798.8;1358;1357;2000.0;0;0;19.9;67.8;60;391;-1
2022/08/01;11:28:49;1659353329;1798.8;1358;1357;2000.0;0;0;19.9;67.8;60;390;-1
2022/08/01;11:28:59;1659353339;1798.8;1358;1357;2000.0;0;0;19.9;67.8;60;390;-1
2022/08/01;11:29:09;1659353349;1798.8;1358;1357;2000.0;0;0;19.9;67.8;60;389;-1
2022/08/01;11:29:19;1659353359;1798.8;1358;1357;2000.0;0;0;19.9;67.8;60;389;-1
2022/08/01;11:29:29;1659353369;1798.8;1358;1357;2000.0;0;0;19.9;67.8;60;389;-1
2022/08/01;11:29:39;1659353379;1798.8;1358;1357;2000.0;0;0;19.9;67.8;60;389;-1
2022/08/01;11:29:49;1659353389;1798.8;1358;1357;2000.0;0;0;19.9;67.8;60;389;-1
2022/08/01;11:29:59;1659353399;1798.8;1358;1357;2000.0;0;0;19.9;67.9;60;389;-1
2022/08/01;11:30:09;1659353409;1798.8;1358;1357;2000.0;0;0;19.9;67.9;60;389;-1
2022/08/01;11:30:19;1659353419;1798.8;1358;1357;2000.0;0;0;19.9;67.9;60;389;-1
2022/08/01;11:30:29;1659353429;1798.8;1358;1357;2000.0;0;0;19.9;67.9;60;389;-1
2022/08/01;11:30:39;1659353439;1798.8;1358;1357;2000.0;0;0;19.9;67.9;60;389;-1
2022/08/01;11:30:49;1659353449;1798.8;1358;1357;2000.0;0;0;19.9;67.9;60;388;-1
2022/08/01;11:30:59;1659353459;1798.8;1358;1357;2000.0;0;0;19.9;67.9;60;388;-1
2022/08/01;11:31:09;1659353469;1798.8;1358;1357;2000.0;0;0;19.9;67.9;60;388;-1
2022/08/01;11:31:19;1659353479;1798.8;1358;1357;2000.0;0;0;19.9;67.9;60;389;-1
2022/08/01;11:31:29;1659353489;1798.8;1358;1357;2000.0;0;0;20.0;67.9;60;389;-1
2022/08/01;11:31:39;1659353499;1798.8;1358;1357;2000.0;0;0;20.0;67.9;60;389;-1
2022/08/01;11:31:49;1659353509;1798.8;1358;1357;2000.0;0;0;20.0;67.9;60;389;-1
2022/08/01;11:31:59;1659353519;1798.8;1358;1357;2000.0;0;0;20.0;68.0;60;389;-1
2022/08/01;11:32:09;1659353529;1798.8;1358;1357;2000.0;0;0;20.0;68.0;60;389;-1
2022/08/01;11:32:19;1659353539;1798.8;1358;1357;2000.0;0;0;20.0;68.0;60;389;-1
2022/08/01;11:32:29;1659353549;1798.8;1358;1357;2000.0;0;0;20.0;68.0;60;389;-1
2022/08/01;11:32:39;1659353559;1798.8;1358;1357;2000.0;0;0;20.0;68.0;60;389;-1
2022/08/01;11:32:49;1659353569;1798.8;1358;1357;2000.0;0;0;20.0;68.0;60;389;-1
2022/08/01;11:32:59;1659353579;1798.8;1358;1357;2000.0;0;0;20.0;68.0;59;389;-1
2022/08/01;11:33:09;1659353589;1798.8;1358;1357;2000.0;0;0;20.0;68.0;59;389;-1
2022/08/01;11:33:19;1659353599;1798.8;1358;1357;2000.0;0;0;20.0;68.0;59;389;-1
2022/08/01;11:33:29;1659353609;1798.8;1358;1357;2000.0;0;0;20.0;68.0;60;389;-1
2022/08/01;11:33:39;1659353619;1798.8;1358;1357;2000.0;0;0;20.0;68.0;60;389;-1
2022/08/01;11:33:49;1659353629;1798.8;1358;1357;2000.0;0;0;20.0;68.0;60;389;-1
2022/08/01;11:33:59;1659353639;1798.8;1358;1357;2000.0;0;0;20.0;68.0;59;389;-1
2022/08/01;11:34:09;1659353649;1798.8;1358;1357;2000.0;0;0;20.0;68.0;59;389;-1
2022/08/01;11:34:19;1659353659;1798.8;1358;1357;2000.0;0;0;20.0;68.0;59;389;-1
2022/08/01;11:34:29;1659353669;1798.8;1358;1357;2000.0;0;0;20.1;68.1;59;389;-1
2022/08/01;11:34:39;1659353679;1798.8;1358;1357;2000.0;0;0;20.1;68.1;59;389;-1
2022/08/01;11:34:49;1659353689;1798.8;1358;1357;2000.0;0;0;20.1;68.1;59;388;-1
2022/08/01;11:34:59;1659353699;1798.8;1358;1357;2000.0;0;0;20.1;68.1;59;388;-1
2022/08/01;11:35:09;1659353709;1798.8;1358;1357;2000.0;0;0;20.1;68.1;59;388;-1
2022/08/01;11:35:19;1659353719;1798.8;1358;1357;2000.0;0;0;20.1;68.1;59;387;-1
2022/08/01;11:35:29;1659353729;1798.8;1358;1357;2000.0;0;0;20.1;68.1;59;387;-1
2022/08/01;11:35:39;1659353739;1798.8;1358;1357;2000.0;0;0;20.1;68.1;59;387;-1
2022/08/01;11:35:49;1659353749;1798.8;1358;1357;2000.0;0;0;20.1;68.1;59;387;-1
2022/08/01;11:35:59;1659353759;1798.8;1358;1357;2000.0;0;0;20.1;68.1;59;387;-1
2022/08/01;11:36:09;1659353769;1798.8;1358;1357;2000.0;0;0;20.1;68.1;59;387;-1
2022/08/01;11:36:19;1659353779;1798.8;1358;1357;2000.0;0;0;20.1;68.1;59;386;-1
2022/08/01;11:36:29;1659353789;1798.8;1358;1357;2000.0;0;0;20.1;68.2;59;387;-1
2022/08/01;11:36:39;1659353799;1798.8;1358;1357;2000.0;0;0;20.1;68.2;59;386;-1
2022/08/01;11:36:49;1659353809;1798.8;1358;1357;2000.0;0;0;20.1;68.2;59;386;-1
2022/08/01;11:36:59;1659353819;1798.8;1358;1357;2000.0;0;0;20.1;68.2;59;386;-1
2022/08/01;11:37:09;1659353829;1798.8;1358;1357;2000.0;0;0;20.1;68.2;59;386;-1
2022/08/01;11:37:19;1659353839;1798.8;1358;1357;2000.0;0;0;20.1;68.2;59;386;-1
2022/08/01;11:37:29;1659353849;1798.8;1358;1357;2000.0;0;0;20.1;68.2;59;386;-1
2022/08/01;11:37:39;1659353859;1798.8;1358;1357;2000.0;0;0;20.1;68.2;59;386;-1
2022/08/01;11:37:49;1659353869;1798.8;1358;1357;2000.0;0;0;20.1;68.2;59;386;-1
2022/08/01;11:37:59;1659353879;1798.8;1358;1357;2000.0;0;0;20.1;68.2;59;386;-1
2022/08/01;11:38:09;1659353889;1798.8;1358;1357;2000.0;0;0;20.1;68.2;59;386;-1
2022/08/01;11:38:19;1659353899;1798.8;1358;1357;2000.0;0;0;20.1;68.2;59;386;-1
2022/08/01;11:38:29;1659353909;1798.8;1358;1357;2000.0;0;0;20.1;68.2;59;386;-1
2022/08/01;11:38:39;1659353919;1798.8;1358;1357;2000.0;0;0;20.1;68.2;59;386;-1
2022/08/01;11:38:49;1659353929;1798.8;1358;1357;2000.0;0;0;20.1;68.2;59;386;-1
2022/08/01;11:38:59;1659353939;1798.8;1358;1357;2000.0;0;0;20.1;68.3;59;386;-1
2022/08/01;11:39:09;1659353949;1798.8;1358;1357;2000.0;0;0;20.1;68.3;59;386;-1
2022/08/01;11:39:19;1659353959;1798.8;1358;1357;2000.0;0;0;20.1;68.3;59;386;-1
2022/08/01;11:39:29;1659353969;1798.8;1358;1357;2000.0;0;0;20.2;68.3;59;386;-1
2022/08/01;11:39:39;1659353979;1798.8;1358;1357;2000.0;0;0;20.2;68.3;59;386;-1
2022/08/01;11:39:49;1659353989;1798.8;1358;1357;2000.0;0;0;20.2;68.3;59;386;-1
2022/08/01;11:39:59;1659353999;1798.8;1358;1357;2000.0;0;0;20.2;68.3;59;386;-1
2022/08/01;11:40:09;1659354009;1798.8;1358;1357;2000.0;0;0;20.2;68.3;59;386;-1
2022/08/01;11:40:19;1659354019;1798.8;1358;1357;2000.0;0;0;20.2;68.3;59;386;-1
2022/08/01;11:40:29;1659354029;1798.8;1358;1357;2000.0;0;0;20.2;68.3;59;385;-1
2022/08/01;11:40:39;1659354039;1798.8;1358;1357;2000.0;0;0;20.2;68.3;59;385;-1
2022/08/01;11:40:49;1659354049;1798.8;1358;1357;2000.0;0;0;20.2;68.3;59;385;-1
2022/08/01;11:40:59;1659354059;1798.8;1358;1357;2000.0;0;0;20.2;68.4;59;385;-1
2022/08/01;11:41:09;1659354069;1798.8;1358;1357;2000.0;0;0;20.2;68.4;59;385;-1
2022/08/01;11:41:19;1659354079;1798.8;1358;1357;2000.0;0;0;20.2;68.4;59;385;-1
2022/08/01;11:41:29;1659354089;1798.8;1358;1357;2000.0;0;0;20.2;68.3;59;384;-1
2022/08/01;11:41:39;1659354099;1798.8;1358;1357;2000.0;0;0;20.2;68.3;59;385;-1
2022/08/01;11:41:49;1659354109;1798.8;1358;1357;2000.0;0;0;20.2;68.3;59;385;-1
2022/08/01;11:41:59;1659354119;1798.8;1358;1357;2000.0;0;0;20.2;68.3;59;385;-1
2022/08/01;11:42:09;1659354129;1798.8;1358;1357;2000.0;0;0;20.2;68.3;59;384;-1
2022/08/01;11:42:19;1659354139;1798.8;1358;1357;2000.0;0;0;20.2;68.3;59;384;-1
2022/08/01;11:42:29;1659354149;1798.8;1358;1357;2000.0;0;0;20.2;68.4;59;384;-1
2022/08/01;11:42:39;1659354159;1798.8;1358;1357;2000.0;0;0;20.2;68.4;59;384;-1
2022/08/01;11:42:49;1659354169;1798.8;1358;1357;2000.0;0;0;20.2;68.4;59;383;-1
2022/08/01;11:42:59;1659354179;1798.8;1358;1357;2000.0;0;0;20.2;68.4;59;383;-1
2022/08/01;11:43:09;1659354189;1798.8;1358;1357;2000.0;0;0;20.2;68.4;59;383;-1
2022/08/01;11:43:19;1659354199;1798.8;1358;1357;2000.0;0;0;20.2;68.4;59;383;-1
2022/08/01;11:43:29;1659354209;1798.8;1358;1357;2000.0;0;0;20.2;68.4;59;382;-1
2022/08/01;11:43:39;1659354219;1798.8;1358;1357;2000.0;0;0;20.2;68.4;59;382;-1
2022/08/01;11:43:49;1659354229;1798.8;1358;1357;2000.0;0;0;20.2;68.4;59;382;-1
2022/08/01;11:43:59;1659354239;1798.8;1358;1357;2000.0;0;0;20.2;68.4;59;382;-1
2022/08/01;11:44:09;1659354249;1798.8;1358;1357;2000.0;0;0;20.2;68.4;59;382;-1
2022/08/01;11:44:19;1659354259;1798.8;1358;1357;2000.0;0;0;20.2;68.4;59;382;-1
