Date;Time;Timestamp;PM2_5(ug/m3);AQI(US);AQI(CN);PM10(ug/m3);Outdoor AQI(US);Outdoor AQI(CN);Temperature(C);Temperature(F);Humidity(%RH);CO2(ppm);VOC(ppb)
2022/05/30;12:32:03;1653913923;2.0;8;3;10.0;0;0;20.6;69.0;47;468;-1
2022/05/30;12:37:03;1653914223;3.0;13;4;3.0;0;0;20.7;69.3;47;493;-1
2022/05/30;12:42:03;1653914523;3.0;13;4;3.0;0;0;20.8;69.5;47;524;-1
2022/05/30;12:47:03;1653914823;2.0;8;3;5.0;0;0;21.0;69.7;46;529;-1
2022/05/30;12:52:03;1653915123;2.0;8;3;2.0;0;0;21.0;69.8;46;531;-1
2022/05/30;12:57:03;1653915423;3.0;13;4;15.0;0;0;21.1;69.9;46;539;-1
2022/05/30;13:02:03;1653915723;3.0;13;4;15.0;0;0;21.1;70.0;46;525;-1
2022/05/30;13:07:03;1653916023;4.0;17;6;12.0;0;0;21.1;70.0;46;539;-1
2022/05/30;13:12:03;1653916323;2.0;8;3;2.0;0;0;21.2;70.1;46;551;-1
2022/05/30;13:17:03;1653916623;3.0;13;4;6.0;0;0;21.2;70.2;46;563;-1
2022/05/30;13:22:03;1653916923;3.0;13;4;6.0;0;0;21.3;70.3;46;579;-1
2022/05/30;13:27:03;1653917223;3.0;13;4;15.0;0;0;21.3;70.3;46;586;-1
2022/05/30;13:32:03;1653917523;3.0;13;4;6.0;0;0;21.3;70.4;46;594;-1
2022/05/30;13:37:03;1653917823;3.0;13;4;6.0;0;0;21.4;70.4;46;610;-1
2022/05/30;13:42:03;1653918123;2.0;8;3;5.0;0;0;21.4;70.5;46;619;-1
2022/05/30;13:47:03;1653918423;3.0;13;4;15.0;0;0;21.4;70.6;46;621;-1
2022/05/30;13:52:03;1653918723;3.0;13;4;6.0;0;0;21.4;70.5;46;625;-1
2022/05/30;13:57:03;1653919023;2.0;8;3;5.0;0;0;21.4;70.6;46;635;-1
2022/05/30;14:02:03;1653919323;2.0;8;3;5.0;0;0;21.5;70.7;46;648;-1
2022/05/30;14:06:48;1653919608;3.0;13;4;11.0;0;0;21.5;70.7;46;658;-1
2022/05/31;11:17:12;1653995832;4.0;17;6;41.0;0;0;19.6;67.3;55;350;-1
2022/05/31;11:17:22;1653995842;4.0;17;6;19.0;0;0;19.6;67.3;55;944;-1
2022/05/31;11:26:52;1653996412;4.0;17;6;4.0;0;0;19.2;66.5;53;450;-1
2022/05/31;11:27:02;1653996422;4.0;17;6;6.0;0;0;19.2;66.5;53;459;-1
2022/05/31;11:27:13;1653996433;4.0;17;6;6.0;0;0;19.2;66.5;53;437;-1
2022/05/31;11:27:22;1653996442;4.0;17;6;19.0;0;0;19.2;66.5;53;447;-1
2022/05/31;11:27:32;1653996452;4.0;17;6;19.0;0;0;19.2;66.5;53;447;-1
2022/05/31;11:27:43;1653996463;4.0;17;6;22.0;0;0;19.1;66.4;53;446;-1
2022/05/31;11:27:52;1653996472;4.0;17;6;15.0;0;0;19.1;66.4;53;446;-1
2022/05/31;11:28:02;1653996482;4.0;17;6;11.0;0;0;19.1;66.4;53;447;-1
2022/05/31;11:28:12;1653996492;4.0;17;6;7.0;0;0;19.1;66.4;53;446;-1
2022/05/31;11:28:22;1653996502;4.0;17;6;4.0;0;0;19.1;66.4;53;446;-1
2022/05/31;11:28:32;1653996512;4.0;17;6;4.0;0;0;19.1;66.4;53;447;-1
2022/05/31;11:28:42;1653996522;4.0;17;6;4.0;0;0;19.1;66.5;53;449;-1
2022/05/31;11:59:28;1653998368;7.0;29;10;46.0;0;0;21.5;70.7;50;350;-1
2022/05/31;11:59:38;1653998378;6.0;25;9;50.0;0;0;21.5;70.7;50;500;-1
2022/05/31;11:59:48;1653998388;7.0;29;10;42.0;0;0;21.5;70.7;50;484;-1
2022/05/31;11:59:58;1653998398;8.0;33;11;35.0;0;0;21.5;70.7;50;493;-1
2022/05/31;12:00:08;1653998408;10.0;42;14;20.0;0;0;21.5;70.7;50;492;-1
2022/05/31;12:00:18;1653998418;9.0;38;13;20.0;0;0;21.4;70.6;51;486;-1
2022/05/31;12:00:28;1653998428;9.0;38;13;28.0;0;0;21.4;70.6;51;488;-1
2022/05/31;12:00:38;1653998438;9.0;38;13;32.0;0;0;21.4;70.6;51;493;-1
2022/05/31;12:00:49;1653998449;10.0;42;14;37.0;0;0;21.4;70.6;51;500;-1
2022/05/31;12:00:58;1653998458;9.0;38;13;36.0;0;0;21.4;70.6;51;500;-1
2022/05/31;12:01:08;1653998468;10.0;42;14;33.0;0;0;21.4;70.6;51;502;-1
2022/05/31;12:01:18;1653998478;10.0;42;14;21.0;0;0;21.4;70.6;51;506;-1
2022/05/31;12:01:28;1653998488;10.0;42;14;34.0;0;0;21.4;70.5;51;509;-1
2022/05/31;12:01:38;1653998498;10.0;42;14;42.0;0;0;21.4;70.5;51;511;-1
2022/05/31;12:01:48;1653998508;9.0;38;13;41.0;0;0;21.4;70.5;51;513;-1
2022/05/31;12:01:58;1653998518;9.0;38;13;20.0;0;0;21.4;70.5;51;514;-1
2022/05/31;12:02:08;1653998528;9.0;38;13;25.0;0;0;21.4;70.5;51;515;-1
2022/05/31;12:02:18;1653998538;10.0;42;14;21.0;0;0;21.4;70.5;51;515;-1
2022/05/31;12:02:28;1653998548;10.0;42;14;26.0;0;0;21.4;70.4;51;516;-1
2022/05/31;12:02:38;1653998558;10.0;42;14;17.0;0;0;21.4;70.4;51;516;-1
2022/05/31;12:02:48;1653998568;9.0;38;13;25.0;0;0;21.4;70.4;51;517;-1
2022/05/31;12:02:58;1653998578;9.0;38;13;28.0;0;0;21.3;70.4;52;518;-1
2022/05/31;12:03:08;1653998588;10.0;42;14;38.0;0;0;21.3;70.4;52;519;-1
2022/05/31;12:03:18;1653998598;9.0;38;13;33.0;0;0;21.3;70.4;52;522;-1
2022/05/31;12:03:28;1653998608;9.0;38;13;25.0;0;0;21.3;70.3;52;523;-1
2022/05/31;12:03:38;1653998618;9.0;38;13;20.0;0;0;21.3;70.3;52;522;-1
2022/05/31;12:03:48;1653998628;9.0;38;13;25.0;0;0;21.3;70.3;52;523;-1
2022/05/31;12:03:58;1653998638;10.0;42;14;26.0;0;0;21.3;70.3;52;524;-1
2022/05/31;12:04:08;1653998648;9.0;38;13;20.0;0;0;21.3;70.3;52;524;-1
2022/05/31;12:04:18;1653998658;9.0;38;13;16.0;0;0;21.3;70.3;52;525;-1
2022/05/31;12:04:28;1653998668;9.0;38;13;29.0;0;0;21.3;70.3;52;526;-1
2022/05/31;12:04:38;1653998678;9.0;38;13;37.0;0;0;21.3;70.3;52;526;-1
2022/05/31;12:04:48;1653998688;10.0;42;14;34.0;0;0;21.3;70.3;52;526;-1
2022/05/31;12:04:58;1653998698;10.0;42;14;30.0;0;0;21.3;70.3;52;527;-1
2022/05/31;12:05:08;1653998708;11.0;46;16;18.0;0;0;21.3;70.3;52;527;-1
2022/05/31;12:05:18;1653998718;11.0;46;16;31.0;0;0;21.3;70.3;52;527;-1
2022/05/31;12:05:28;1653998728;9.0;38;13;25.0;0;0;21.2;70.2;52;528;-1
2022/05/31;12:05:38;1653998738;9.0;38;13;42.0;0;0;21.2;70.2;52;528;-1
2022/05/31;12:05:48;1653998748;8.0;33;11;36.0;0;0;21.2;70.2;52;527;-1
2022/05/31;12:05:58;1653998758;9.0;38;13;42.0;0;0;21.2;70.2;52;526;-1
2022/05/31;12:06:08;1653998768;10.0;42;14;26.0;0;0;21.2;70.2;52;525;-1
2022/05/31;12:06:18;1653998778;10.0;42;14;18.0;0;0;21.2;70.2;52;522;-1
2022/05/31;12:06:28;1653998788;11.0;46;16;18.0;0;0;21.2;70.2;52;520;-1
2022/05/31;12:06:38;1653998798;10.0;42;14;21.0;0;0;21.2;70.2;52;516;-1
2022/05/31;12:06:48;1653998808;10.0;42;14;21.0;0;0;21.2;70.2;52;514;-1
2022/05/31;12:06:58;1653998818;9.0;38;13;17.0;0;0;21.2;70.2;52;511;-1
2022/05/31;12:07:08;1653998828;10.0;42;14;18.0;0;0;21.2;70.2;52;508;-1
2022/05/31;12:07:18;1653998838;10.0;42;14;30.0;0;0;21.2;70.2;52;504;-1
2022/05/31;12:07:28;1653998848;10.0;42;14;26.0;0;0;21.2;70.2;52;502;-1
2022/05/31;12:07:38;1653998858;8.0;33;11;37.0;0;0;21.2;70.2;52;498;-1
2022/05/31;12:07:48;1653998868;8.0;33;11;28.0;0;0;21.2;70.2;52;495;-1
2022/05/31;12:07:58;1653998878;9.0;38;13;56.0;0;0;21.2;70.2;52;493;-1
2022/05/31;12:08:08;1653998888;11.0;46;16;40.0;0;0;21.2;70.2;52;491;-1
2022/05/31;12:08:18;1653998898;10.0;42;14;43.0;0;0;21.2;70.2;52;487;-1
2022/05/31;12:08:28;1653998908;11.0;46;16;36.0;0;0;21.2;70.1;52;484;-1
2022/05/31;12:08:38;1653998918;10.0;42;14;35.0;0;0;21.2;70.1;52;481;-1
2022/05/31;12:08:48;1653998928;11.0;46;16;27.0;0;0;21.2;70.1;52;477;-1
2022/05/31;12:08:58;1653998938;11.0;46;16;19.0;0;0;21.2;70.1;52;475;-1
2022/05/31;12:09:08;1653998948;10.0;42;14;26.0;0;0;21.2;70.1;52;473;-1
2022/05/31;12:09:18;1653998958;9.0;38;13;43.0;0;0;21.2;70.1;52;472;-1
2022/05/31;12:09:28;1653998968;9.0;38;13;38.0;0;0;21.2;70.1;52;471;-1
2022/05/31;12:09:38;1653998978;9.0;38;13;34.0;0;0;21.2;70.1;52;470;-1
2022/05/31;12:09:48;1653998988;9.0;38;13;25.0;0;0;21.2;70.1;52;468;-1
2022/05/31;12:09:58;1653998998;9.0;38;13;25.0;0;0;21.2;70.1;52;466;-1
2022/05/31;12:10:08;1653999008;10.0;42;14;26.0;0;0;21.2;70.1;52;466;-1
2022/05/31;12:10:18;1653999018;9.0;38;13;21.0;0;0;21.2;70.1;52;463;-1
2022/05/31;12:10:28;1653999028;9.0;38;13;21.0;0;0;21.2;70.1;52;462;-1
2022/05/31;12:10:38;1653999038;9.0;38;13;17.0;0;0;21.2;70.1;52;460;-1
2022/05/31;12:10:48;1653999048;9.0;38;13;25.0;0;0;21.2;70.1;52;458;-1
2022/05/31;12:15:50;1653999350;10.0;42;14;30.0;0;0;21.2;70.1;51;502;-1
2022/05/31;12:20:50;1653999650;10.0;42;14;30.0;0;0;21.2;70.2;51;484;-1
2022/05/31;12:34:31;1654000471;2.0;8;3;2.0;0;0;22.4;72.3;45;350;-1
2022/05/31;12:34:41;1654000481;2.0;8;3;2.0;0;0;22.4;72.3;45;454;-1
2022/05/31;12:34:51;1654000491;2.0;8;3;2.0;0;0;22.2;72.0;45;435;-1
2022/05/31;12:35:01;1654000501;3.0;13;4;3.0;0;0;22.2;72.0;45;431;-1
2022/05/31;12:35:11;1654000511;3.0;13;4;3.0;0;0;22.2;72.0;45;423;-1
2022/05/31;12:35:21;1654000521;3.0;13;4;6.0;0;0;22.1;71.7;46;422;-1
2022/05/31;12:35:31;1654000531;3.0;13;4;6.0;0;0;22.1;71.7;46;421;-1
2022/05/31;12:35:41;1654000541;3.0;13;4;11.0;0;0;22.1;71.7;46;417;-1
2022/05/31;12:35:51;1654000551;3.0;13;4;6.0;0;0;21.9;71.5;46;416;-1
2022/05/31;12:36:01;1654000561;3.0;13;4;6.0;0;0;21.9;71.5;46;413;-1
2022/05/31;12:36:11;1654000571;2.0;8;3;5.0;0;0;21.9;71.5;46;411;-1
2022/05/31;12:36:21;1654000581;2.0;8;3;5.0;0;0;21.8;71.2;46;409;-1
2022/05/31;12:36:31;1654000591;2.0;8;3;5.0;0;0;21.8;71.2;46;406;-1
2022/05/31;12:36:41;1654000601;3.0;13;4;3.0;0;0;21.8;71.2;46;404;-1
2022/05/31;12:36:51;1654000611;2.0;8;3;5.0;0;0;21.7;71.0;46;403;-1
2022/05/31;12:37:01;1654000621;3.0;13;4;11.0;0;0;21.7;71.0;46;402;-1
2022/05/31;12:37:11;1654000631;2.0;8;3;14.0;0;0;21.7;71.0;46;401;-1
2022/05/31;12:37:21;1654000641;2.0;8;3;10.0;0;0;21.5;70.7;46;403;-1
2022/05/31;12:37:31;1654000651;2.0;8;3;10.0;0;0;21.5;70.7;46;403;-1
2022/05/31;12:37:41;1654000661;2.0;8;3;10.0;0;0;21.5;70.7;46;403;-1
2022/05/31;12:37:51;1654000671;2.0;8;3;10.0;0;0;21.4;70.5;46;404;-1
2022/05/31;12:38:01;1654000681;2.0;8;3;10.0;0;0;21.4;70.5;46;403;-1
2022/05/31;12:38:11;1654000691;2.0;8;3;5.0;0;0;21.4;70.5;46;404;-1
2022/05/31;12:38:21;1654000701;2.0;8;3;5.0;0;0;21.3;70.3;47;403;-1
2022/05/31;12:38:31;1654000711;2.0;8;3;2.0;0;0;21.3;70.3;47;403;-1
2022/05/31;12:38:41;1654000721;2.0;8;3;2.0;0;0;21.3;70.3;47;403;-1
2022/05/31;12:38:51;1654000731;2.0;8;3;2.0;0;0;21.2;70.2;47;403;-1
2022/05/31;12:39:01;1654000741;2.0;8;3;2.0;0;0;21.2;70.2;47;403;-1
2022/05/31;12:39:11;1654000751;2.0;8;3;2.0;0;0;21.2;70.2;47;402;-1
2022/05/31;12:39:21;1654000761;2.0;8;3;2.0;0;0;21.1;70.0;47;401;-1
2022/05/31;12:39:31;1654000771;2.0;8;3;2.0;0;0;21.1;70.0;47;401;-1
2022/05/31;12:39:41;1654000781;2.0;8;3;2.0;0;0;21.1;70.0;47;401;-1
2022/05/31;12:39:51;1654000791;2.0;8;3;5.0;0;0;21.0;69.9;47;399;-1
2022/05/31;12:40:01;1654000801;1.0;4;1;9.0;0;0;21.0;69.9;47;399;-1
2022/05/31;12:40:11;1654000811;2.0;8;3;14.0;0;0;21.0;69.9;47;398;-1
2022/05/31;12:40:21;1654000821;2.0;8;3;14.0;0;0;21.0;69.8;47;397;-1
2022/05/31;12:40:31;1654000831;2.0;8;3;10.0;0;0;21.0;69.8;47;396;-1
2022/05/31;12:40:41;1654000841;2.0;8;3;14.0;0;0;21.0;69.8;47;395;-1
2022/05/31;12:40:51;1654000851;2.0;8;3;10.0;0;0;20.9;69.7;47;394;-1
2022/05/31;12:41:01;1654000861;2.0;8;3;10.0;0;0;20.9;69.7;47;394;-1
2022/05/31;12:41:11;1654000871;2.0;8;3;2.0;0;0;20.9;69.7;47;392;-1
2022/05/31;12:41:21;1654000881;2.0;8;3;2.0;0;0;20.9;69.6;47;390;-1
2022/05/31;12:41:31;1654000891;2.0;8;3;2.0;0;0;20.9;69.6;47;389;-1
2022/05/31;12:41:41;1654000901;2.0;8;3;2.0;0;0;20.9;69.6;47;387;-1
2022/05/31;12:41:51;1654000911;2.0;8;3;2.0;0;0;20.8;69.5;47;386;-1
2022/05/31;12:42:01;1654000921;2.0;8;3;2.0;0;0;20.8;69.5;47;385;-1
2022/05/31;12:42:11;1654000931;2.0;8;3;2.0;0;0;20.8;69.5;47;384;-1
2022/05/31;12:42:21;1654000941;2.0;8;3;2.0;0;0;20.8;69.4;47;383;-1
2022/05/31;12:42:31;1654000951;2.0;8;3;2.0;0;0;20.8;69.4;47;382;-1
2022/05/31;12:42:41;1654000961;1.0;4;1;1.0;0;0;20.8;69.4;47;382;-1
2022/05/31;12:42:51;1654000971;1.0;4;1;1.0;0;0;20.7;69.3;47;382;-1
2022/05/31;12:43:01;1654000981;1.0;4;1;4.0;0;0;20.7;69.3;47;381;-1
2022/05/31;12:43:11;1654000991;2.0;8;3;5.0;0;0;20.7;69.3;47;380;-1
2022/05/31;12:43:21;1654001001;2.0;8;3;5.0;0;0;20.7;69.3;47;379;-1
2022/05/31;12:43:31;1654001011;2.0;8;3;2.0;0;0;20.7;69.3;47;377;-1
2022/05/31;12:43:41;1654001021;1.0;4;1;1.0;0;0;20.7;69.3;47;376;-1
2022/05/31;12:43:51;1654001031;2.0;8;3;5.0;0;0;20.7;69.2;47;375;-1
2022/05/31;12:44:01;1654001041;2.0;8;3;5.0;0;0;20.7;69.2;47;375;-1
2022/05/31;12:44:11;1654001051;2.0;8;3;5.0;0;0;20.7;69.2;47;374;-1
2022/05/31;12:49:21;1654001361;3.0;13;4;3.0;0;0;20.6;69.0;48;383;-1
2022/05/31;12:53:58;1654001638;7.0;29;10;27.0;0;0;20.5;68.9;49;396;-1
2022/05/31;12:54:08;1654001648;7.0;29;10;32.0;0;0;20.5;68.9;49;401;-1
2022/05/31;12:54:18;1654001658;7.0;29;10;27.0;0;0;20.5;68.9;50;405;-1
2022/05/31;12:54:21;1654001661;7.0;29;10;27.0;0;0;20.5;68.9;50;405;-1
2022/05/31;12:54:28;1654001668;7.0;29;10;32.0;0;0;20.5;68.9;50;411;-1
2022/05/31;12:54:38;1654001678;5.0;21;7;13.0;0;0;20.5;68.9;50;414;-1
2022/05/31;12:54:48;1654001688;5.0;21;7;21.0;0;0;20.5;69.0;49;417;-1
2022/05/31;12:54:58;1654001698;5.0;21;7;13.0;0;0;20.5;69.0;49;420;-1
2022/05/31;12:55:08;1654001708;7.0;29;10;23.0;0;0;20.5;69.0;49;421;-1
2022/05/31;12:55:18;1654001718;7.0;29;10;15.0;0;0;20.6;69.0;51;423;-1
2022/05/31;12:55:28;1654001728;7.0;29;10;19.0;0;0;20.6;69.0;51;425;-1
2022/05/31;12:55:38;1654001738;5.0;21;7;13.0;0;0;20.6;69.0;51;425;-1
2022/05/31;12:55:48;1654001748;4.0;17;6;12.0;0;0;20.5;68.9;50;425;-1
2022/05/31;12:55:58;1654001758;3.0;13;4;6.0;0;0;20.5;68.9;50;426;-1
2022/05/31;12:56:08;1654001768;3.0;13;4;3.0;0;0;20.5;68.9;50;426;-1
2022/05/31;12:56:18;1654001778;3.0;13;4;3.0;0;0;20.5;68.9;50;426;-1
2022/05/31;12:56:28;1654001788;3.0;13;4;6.0;0;0;20.5;68.9;50;427;-1
2022/05/31;12:56:38;1654001798;3.0;13;4;11.0;0;0;20.5;68.9;50;428;-1
2022/05/31;12:56:48;1654001808;3.0;13;4;15.0;0;0;20.5;68.8;50;432;-1
2022/05/31;12:56:58;1654001818;4.0;17;6;21.0;0;0;20.5;68.8;50;435;-1
2022/05/31;12:57:08;1654001828;4.0;17;6;21.0;0;0;20.5;68.8;50;443;-1
2022/05/31;12:57:18;1654001838;5.0;21;7;22.0;0;0;20.4;68.8;50;448;-1
2022/05/31;12:57:28;1654001848;5.0;21;7;13.0;0;0;20.4;68.8;50;452;-1
2022/05/31;12:57:38;1654001858;5.0;21;7;13.0;0;0;20.4;68.8;50;462;-1
2022/05/31;12:57:48;1654001868;4.0;17;6;12.0;0;0;20.4;68.7;50;467;-1
2022/05/31;12:57:58;1654001878;4.0;17;6;12.0;0;0;20.4;68.7;50;474;-1
2022/05/31;12:58:08;1654001888;4.0;17;6;7.0;0;0;20.4;68.7;50;479;-1
2022/05/31;12:58:18;1654001898;5.0;21;7;5.0;0;0;20.4;68.7;50;487;-1
2022/05/31;12:58:28;1654001908;4.0;17;6;4.0;0;0;20.4;68.7;50;490;-1
2022/05/31;12:58:38;1654001918;4.0;17;6;4.0;0;0;20.4;68.7;50;495;-1
2022/05/31;12:58:48;1654001928;3.0;13;4;6.0;0;0;20.4;68.7;50;497;-1
2022/05/31;12:58:58;1654001938;3.0;13;4;6.0;0;0;20.4;68.7;50;499;-1
2022/05/31;12:59:08;1654001948;3.0;13;4;6.0;0;0;20.4;68.7;50;499;-1
2022/05/31;12:59:18;1654001958;4.0;17;6;4.0;0;0;20.4;68.7;50;500;-1
2022/05/31;12:59:28;1654001968;4.0;17;6;4.0;0;0;20.4;68.7;50;500;-1
2022/05/31;12:59:38;1654001978;4.0;17;6;7.0;0;0;20.4;68.7;50;500;-1
2022/05/31;12:59:48;1654001988;3.0;13;4;11.0;0;0;20.4;68.7;50;500;-1
2022/05/31;12:59:58;1654001998;3.0;13;4;28.0;0;0;20.4;68.7;50;500;-1
2022/05/31;13:00:08;1654002008;3.0;13;4;41.0;0;0;20.4;68.7;50;500;-1
2022/05/31;13:00:18;1654002018;4.0;17;6;42.0;0;0;20.4;68.7;50;500;-1
2022/05/31;13:00:28;1654002028;4.0;17;6;33.0;0;0;20.4;68.7;50;499;-1
2022/05/31;13:00:38;1654002038;5.0;21;7;22.0;0;0;20.4;68.7;50;498;-1
2022/05/31;13:00:48;1654002048;4.0;17;6;21.0;0;0;20.3;68.6;50;498;-1
2022/05/31;13:00:58;1654002058;4.0;17;6;16.0;0;0;20.3;68.6;50;498;-1
2022/05/31;13:01:08;1654002068;4.0;17;6;16.0;0;0;20.3;68.6;50;498;-1
2022/05/31;13:01:18;1654002078;5.0;21;7;17.0;0;0;20.3;68.5;51;499;-1
2022/05/31;13:01:28;1654002088;4.0;17;6;12.0;0;0;20.3;68.5;51;499;-1
2022/05/31;13:01:38;1654002098;4.0;17;6;16.0;0;0;20.3;68.5;51;500;-1
2022/05/31;13:01:48;1654002108;4.0;17;6;16.0;0;0;20.2;68.4;51;500;-1
2022/05/31;13:01:58;1654002118;3.0;13;4;20.0;0;0;20.2;68.4;51;502;-1
2022/05/31;13:02:08;1654002128;4.0;17;6;21.0;0;0;20.2;68.4;51;503;-1
2022/05/31;13:02:18;1654002138;4.0;17;6;16.0;0;0;20.2;68.3;51;507;-1
2022/05/31;13:02:28;1654002148;5.0;21;7;8.0;0;0;20.2;68.3;51;510;-1
2022/05/31;13:02:38;1654002158;4.0;17;6;7.0;0;0;20.2;68.3;51;515;-1
2022/05/31;13:02:48;1654002168;3.0;13;4;6.0;0;0;20.1;68.3;51;517;-1
2022/05/31;13:02:58;1654002178;3.0;13;4;11.0;0;0;20.1;68.3;51;517;-1
2022/05/31;13:03:08;1654002188;3.0;13;4;6.0;0;0;20.1;68.3;51;516;-1
