Date;Time;Timestamp;PM2_5(ug/m3);AQI(US);AQI(CN);PM10(ug/m3);PM1(ug/m3);Outdoor AQI(US);Outdoor AQI(CN);Temperature(C);Temperature(F);Humidity(%RH);CO2(ppm)
2022/05/31;12:06:31;1653998791;5.0;21;7;5.0;2.0;0;0;22.2;72.0;48;455;
2022/05/31;12:06:41;1653998801;5.0;21;7;5.0;3.0;0;0;22.2;72.0;48;454;
2022/05/31;12:06:51;1653998811;5.0;21;7;5.0;2.0;0;0;22.2;72.0;48;454;
2022/05/31;12:07:01;1653998821;6.0;25;9;6.0;3.0;0;0;22.2;72.0;48;453;
2022/05/31;12:07:11;1653998831;5.0;21;7;5.0;2.0;0;0;22.2;72.0;48;453;
2022/05/31;12:07:21;1653998841;5.0;21;7;5.0;3.0;0;0;22.2;72.0;48;453;
2022/05/31;12:07:31;1653998851;5.0;21;7;5.0;3.0;0;0;22.2;72.0;48;452;
2022/05/31;12:07:41;1653998861;5.0;21;7;5.0;3.0;0;0;22.2;72.0;48;452;
2022/05/31;12:07:51;1653998871;5.0;21;7;5.0;3.0;0;0;22.2;72.0;48;452;
2022/05/31;12:08:01;1653998881;5.0;21;7;5.0;3.0;0;0;22.2;72.0;48;452;
2022/05/31;12:08:11;1653998891;5.0;21;7;5.0;2.0;0;0;22.2;72.0;48;451;
2022/05/31;12:08:21;1653998901;5.0;21;7;5.0;2.0;0;0;22.3;72.1;48;452;
2022/05/31;12:08:31;1653998911;5.0;21;7;6.0;2.0;0;0;22.3;72.1;48;451;
2022/05/31;12:08:41;1653998921;5.0;21;7;5.0;2.0;0;0;22.3;72.1;48;451;
2022/05/31;12:08:51;1653998931;5.0;21;7;5.0;2.0;0;0;22.3;72.1;48;451;
2022/05/31;12:09:01;1653998941;5.0;21;7;5.0;3.0;0;0;22.3;72.1;48;451;
2022/05/31;12:09:11;1653998951;5.0;21;7;5.0;3.0;0;0;22.3;72.1;48;451;
2022/05/31;12:09:21;1653998961;5.0;21;7;5.0;3.0;0;0;22.3;72.1;48;450;
2022/05/31;12:09:31;1653998971;5.0;21;7;5.0;3.0;0;0;22.3;72.1;48;450;
2022/05/31;12:09:41;1653998981;5.0;21;7;6.0;3.0;0;0;22.3;72.1;48;450;
2022/05/31;12:09:51;1653998991;5.0;21;7;6.0;3.0;0;0;22.3;72.1;48;450;
2022/05/31;12:10:01;1653999001;6.0;25;9;8.0;3.0;0;0;22.3;72.1;48;450;
2022/05/31;12:10:11;1653999011;5.0;21;7;6.0;2.0;0;0;22.3;72.1;48;451;
2022/05/31;12:10:21;1653999021;5.0;21;7;5.0;3.0;0;0;22.3;72.1;48;452;
2022/05/31;12:10:31;1653999031;4.0;17;6;4.0;2.0;0;0;22.3;72.1;48;453;
2022/05/31;12:10:41;1653999041;5.0;21;7;5.0;3.0;0;0;22.3;72.1;48;456;
2022/05/31;12:10:51;1653999051;5.0;21;7;5.0;3.0;0;0;22.3;72.1;48;457;
2022/05/31;12:11:01;1653999061;5.0;21;7;5.0;2.0;0;0;22.3;72.1;48;458;
2022/05/31;12:11:11;1653999071;5.0;21;7;5.0;2.0;0;0;22.3;72.1;48;458;
2022/05/31;12:11:21;1653999081;5.0;21;7;5.0;2.0;0;0;22.3;72.1;48;457;
2022/05/31;12:11:31;1653999091;4.0;17;6;4.0;2.0;0;0;22.3;72.1;48;456;
2022/05/31;12:11:41;1653999101;4.0;17;6;4.0;2.0;0;0;22.3;72.1;48;454;
2022/05/31;12:11:51;1653999111;4.0;17;6;4.0;2.0;0;0;22.3;72.2;48;453;
2022/05/31;12:12:01;1653999121;4.0;17;6;4.0;2.0;0;0;22.3;72.2;48;452;
2022/05/31;12:12:11;1653999131;4.0;17;6;4.0;2.0;0;0;22.3;72.2;48;451;
2022/05/31;12:17:21;1653999441;4.0;17;6;4.0;2.0;0;0;22.4;72.3;48;458;
2022/05/31;12:33:32;1654000412;1.0;4;1;2.0;0.0;0;0;21.0;69.8;46;350;
2022/05/31;12:33:42;1654000422;2.0;8;3;2.0;0.0;0;0;21.0;69.8;46;482;
2022/05/31;12:33:52;1654000432;2.0;8;3;2.0;0.0;0;0;20.8;69.5;46;474;
2022/05/31;12:34:02;1654000442;2.0;8;3;2.0;0.0;0;0;20.8;69.5;46;462;
2022/05/31;12:34:12;1654000452;2.0;8;3;2.0;0.0;0;0;20.8;69.5;46;503;
2022/05/31;12:34:22;1654000462;2.0;8;3;2.0;0.0;0;0;20.6;69.1;47;504;
2022/05/31;12:34:32;1654000472;2.0;8;3;2.0;0.0;0;0;20.6;69.1;47;510;
2022/05/31;12:34:42;1654000482;2.0;8;3;2.0;0.0;0;0;20.6;69.1;47;518;
2022/05/31;12:34:52;1654000492;2.0;8;3;2.0;0.0;0;0;20.4;68.8;48;548;
2022/05/31;12:35:02;1654000502;1.0;4;1;1.0;0.0;0;0;20.4;68.8;48;563;
2022/05/31;12:35:12;1654000512;1.0;4;1;1.0;0.0;0;0;20.4;68.8;48;574;
2022/05/31;12:35:22;1654000522;2.0;8;3;2.0;0.0;0;0;20.3;68.6;48;575;
2022/05/31;12:35:32;1654000532;1.0;4;1;1.0;0.0;0;0;20.3;68.6;48;566;
2022/05/31;12:35:42;1654000542;1.0;4;1;1.0;0.0;0;0;20.3;68.6;48;559;
2022/05/31;12:35:52;1654000552;1.0;4;1;1.0;0.0;0;0;20.2;68.4;48;548;
2022/05/31;12:36:02;1654000562;1.0;4;1;1.0;0.0;0;0;20.2;68.4;48;539;
2022/05/31;12:36:12;1654000572;2.0;8;3;2.0;0.0;0;0;20.2;68.4;48;526;
2022/05/31;12:36:22;1654000582;2.0;8;3;2.0;0.0;0;0;20.1;68.2;48;520;
2022/05/31;12:36:32;1654000592;1.0;4;1;1.0;0.0;0;0;20.1;68.2;48;512;
2022/05/31;12:36:42;1654000602;1.0;4;1;1.0;0.0;0;0;20.1;68.2;48;505;
2022/05/31;12:36:52;1654000612;1.0;4;1;1.0;0.0;0;0;20.1;68.1;48;495;
2022/05/31;12:37:02;1654000622;1.0;4;1;1.0;0.0;0;0;20.1;68.1;48;491;
2022/05/31;12:37:12;1654000632;1.0;4;1;1.0;0.0;0;0;20.1;68.1;48;485;
2022/05/31;12:37:22;1654000642;1.0;4;1;1.0;0.0;0;0;20.0;68.0;48;480;
2022/05/31;12:37:32;1654000652;1.0;4;1;1.0;0.0;0;0;20.0;68.0;48;479;
2022/05/31;12:37:42;1654000662;1.0;4;1;1.0;0.0;0;0;20.0;68.0;48;475;
2022/05/31;12:37:52;1654000672;1.0;4;1;1.0;0.0;0;0;19.9;67.9;48;473;
2022/05/31;12:38:02;1654000682;1.0;4;1;1.0;0.0;0;0;19.9;67.9;48;467;
2022/05/31;12:38:12;1654000692;1.0;4;1;1.0;0.0;0;0;19.9;67.9;48;464;
2022/05/31;12:38:22;1654000702;1.0;4;1;1.0;0.0;0;0;19.9;67.8;48;458;
2022/05/31;12:38:32;1654000712;1.0;4;1;1.0;0.0;0;0;19.9;67.8;48;457;
2022/05/31;12:38:42;1654000722;1.0;4;1;1.0;0.0;0;0;19.9;67.8;48;456;
2022/05/31;12:38:52;1654000732;1.0;4;1;1.0;0.0;0;0;19.9;67.7;48;453;
2022/05/31;12:39:02;1654000742;1.0;4;1;1.0;0.0;0;0;19.9;67.7;48;449;
2022/05/31;12:39:12;1654000752;1.0;4;1;1.0;0.0;0;0;19.9;67.7;48;447;
2022/05/31;12:39:22;1654000762;1.0;4;1;1.0;0.0;0;0;19.8;67.7;48;445;
2022/05/31;12:39:32;1654000772;1.0;4;1;1.0;0.0;0;0;19.8;67.7;48;444;
2022/05/31;12:39:42;1654000782;1.0;4;1;1.0;0.0;0;0;19.8;67.7;48;442;
2022/05/31;12:39:52;1654000792;1.0;4;1;1.0;0.0;0;0;19.8;67.6;48;441;
2022/05/31;12:40:02;1654000802;1.0;4;1;1.0;0.0;0;0;19.8;67.6;48;440;
2022/05/31;12:40:12;1654000812;1.0;4;1;1.0;0.0;0;0;19.8;67.6;48;438;
2022/05/31;12:40:22;1654000822;1.0;4;1;1.0;0.0;0;0;19.7;67.5;48;438;
2022/05/31;12:40:32;1654000832;1.0;4;1;1.0;0.0;0;0;19.7;67.5;48;437;
2022/05/31;12:40:42;1654000842;1.0;4;1;1.0;0.0;0;0;19.7;67.5;48;436;
2022/05/31;12:40:52;1654000852;1.0;4;1;1.0;0.0;0;0;19.7;67.4;48;436;
2022/05/31;12:41:02;1654000862;1.0;4;1;1.0;0.0;0;0;19.7;67.4;48;435;
2022/05/31;12:41:12;1654000872;1.0;4;1;1.0;0.0;0;0;19.7;67.4;48;434;
2022/05/31;12:41:22;1654000882;1.0;4;1;1.0;0.0;0;0;19.6;67.3;48;432;
2022/05/31;12:41:32;1654000892;1.0;4;1;1.0;0.0;0;0;19.6;67.3;48;431;
2022/05/31;12:41:42;1654000902;1.0;4;1;1.0;0.0;0;0;19.6;67.3;48;430;
2022/05/31;12:41:52;1654000912;1.0;4;1;1.0;0.0;0;0;19.6;67.3;48;429;
2022/05/31;12:42:02;1654000922;1.0;4;1;1.0;0.0;0;0;19.6;67.3;48;427;
2022/05/31;12:42:12;1654000932;1.0;4;1;1.0;0.0;0;0;19.6;67.3;48;426;
2022/05/31;12:42:22;1654000942;1.0;4;1;1.0;0.0;0;0;19.6;67.2;48;425;
2022/05/31;12:42:32;1654000952;1.0;4;1;1.0;0.0;0;0;19.6;67.2;48;423;
2022/05/31;12:42:42;1654000962;1.0;4;1;1.0;0.0;0;0;19.6;67.2;48;423;
2022/05/31;12:42:52;1654000972;1.0;4;1;1.0;0.0;0;0;19.5;67.2;48;422;
2022/05/31;12:43:02;1654000982;1.0;4;1;1.0;0.0;0;0;19.5;67.2;48;422;
2022/05/31;12:43:12;1654000992;1.0;4;1;1.0;0.0;0;0;19.5;67.2;48;422;
2022/05/31;12:48:22;1654001302;1.0;4;1;1.0;0.0;0;0;19.3;66.8;49;425;
2022/05/31;12:53:22;1654001602;3.0;13;4;3.0;1.0;0;0;19.5;67.1;56;497;
2022/05/31;12:58:22;1654001902;1.0;4;1;1.0;0.0;0;0;19.8;67.7;51;553;
2022/05/31;13:03:22;1654002202;1.0;4;1;1.0;0.0;0;0;19.7;67.5;51;551;
2022/05/31;13:08:22;1654002502;1.0;4;1;1.0;0.0;0;0;19.7;67.5;51;492;
2022/05/31;13:13:22;1654002802;1.0;4;1;1.0;0.0;0;0;19.7;67.5;50;470;
2022/05/31;13:14:20;1654002860;2.0;8;3;3.0;0.0;0;0;19.8;67.6;51;472;
2022/05/31;13:14:30;1654002870;3.0;13;4;3.0;1.0;0;0;19.8;67.6;51;475;
2022/05/31;13:14:40;1654002880;3.0;13;4;3.0;1.0;0;0;19.8;67.6;51;480;
2022/05/31;13:14:50;1654002890;3.0;13;4;3.0;1.0;0;0;19.8;67.6;51;483;
2022/05/31;13:15:00;1654002900;3.0;13;4;3.0;1.0;0;0;19.8;67.6;51;560;
2022/05/31;13:15:10;1654002910;2.0;8;3;2.0;0.0;0;0;19.9;67.8;55;667;
2022/05/31;13:15:20;1654002920;1.0;4;1;1.0;0.0;0;0;19.9;67.8;55;885;
2022/05/31;13:15:30;1654002930;1.0;4;1;1.0;0.0;0;0;19.9;67.8;55;1027;
2022/05/31;13:15:40;1654002940;0.0;0;0;0.0;0.0;0;0;20.0;67.9;56;1237;
2022/05/31;13:15:50;1654002950;0.0;0;0;0.0;0.0;0;0;20.0;67.9;56;1335;
2022/05/31;13:16:00;1654002960;0.0;0;0;0.0;0.0;0;0;20.0;67.9;56;1460;
2022/05/31;13:16:10;1654002970;1.0;4;1;1.0;0.0;0;0;20.0;68.0;56;1522;
2022/05/31;13:16:20;1654002980;0.0;0;0;0.0;0.0;0;0;20.0;68.0;56;1577;
2022/05/31;13:16:30;1654002990;1.0;4;1;1.0;0.0;0;0;20.0;68.0;56;1607;
2022/05/31;13:16:40;1654003000;1.0;4;1;1.0;0.0;0;0;20.1;68.1;57;1644;
2022/05/31;13:16:50;1654003010;1.0;4;1;1.0;0.0;0;0;20.1;68.1;57;1661;
2022/05/31;13:17:00;1654003020;1.0;4;1;1.0;0.0;0;0;20.1;68.1;57;1682;
2022/05/31;13:17:10;1654003030;0.0;0;0;0.0;0.0;0;0;20.1;68.2;57;1687;
2022/05/31;13:17:20;1654003040;1.0;4;1;1.0;0.0;0;0;20.1;68.2;57;1695;
2022/05/31;13:17:30;1654003050;1.0;4;1;1.0;0.0;0;0;20.1;68.2;57;1700;
2022/05/31;13:17:40;1654003060;0.0;0;0;0.0;0.0;0;0;20.1;68.3;57;1711;
2022/05/31;13:17:50;1654003070;0.0;0;0;0.0;0.0;0;0;20.1;68.3;57;1712;
2022/05/31;13:18:00;1654003080;1.0;4;1;1.0;0.0;0;0;20.1;68.3;57;1719;
2022/05/31;13:18:10;1654003090;2.0;8;3;2.0;0.0;0;0;20.2;68.4;56;1678;
2022/05/31;13:18:20;1654003100;3.0;13;4;3.0;1.0;0;0;20.2;68.4;56;1408;
2022/05/31;13:18:30;1654003110;4.0;17;6;4.0;2.0;0;0;20.2;68.4;56;1192;
2022/05/31;13:18:40;1654003120;3.0;13;4;3.0;1.0;0;0;20.3;68.5;51;932;
2022/05/31;13:18:50;1654003130;2.0;8;3;2.0;0.0;0;0;20.3;68.5;51;810;
2022/05/31;13:19:00;1654003140;2.0;8;3;2.0;0.0;0;0;20.3;68.5;51;711;
2022/05/31;13:19:10;1654003150;1.0;4;1;1.0;0.0;0;0;20.3;68.6;51;622;
2022/05/31;13:19:20;1654003160;1.0;4;1;1.0;0.0;0;0;20.3;68.6;51;580;
2022/05/31;13:19:30;1654003170;1.0;4;1;1.0;0.0;0;0;20.3;68.6;51;550;
2022/05/31;13:19:40;1654003180;2.0;8;3;2.0;0.0;0;0;20.3;68.5;51;544;
2022/05/31;13:19:50;1654003190;1.0;4;1;1.0;0.0;0;0;20.3;68.5;51;542;
2022/05/31;13:20:00;1654003200;1.0;4;1;1.0;0.0;0;0;20.3;68.5;51;550;
2022/05/31;13:20:10;1654003210;1.0;4;1;1.0;0.0;0;0;20.3;68.5;51;552;
2022/05/31;13:20:20;1654003220;1.0;4;1;1.0;0.0;0;0;20.3;68.5;51;554;
2022/05/31;13:20:30;1654003230;1.0;4;1;1.0;0.0;0;0;20.3;68.5;51;561;
2022/05/31;13:20:40;1654003240;1.0;4;1;1.0;0.0;0;0;20.3;68.5;51;567;
2022/05/31;13:20:50;1654003250;1.0;4;1;1.0;0.0;0;0;20.3;68.5;51;578;
2022/05/31;13:21:00;1654003260;1.0;4;1;1.0;0.0;0;0;20.3;68.5;51;586;
2022/05/31;13:21:10;1654003270;1.0;4;1;1.0;0.0;0;0;20.3;68.6;51;596;
2022/05/31;13:21:20;1654003280;1.0;4;1;1.0;0.0;0;0;20.3;68.6;51;603;
2022/05/31;13:21:30;1654003290;1.0;4;1;1.0;0.0;0;0;20.3;68.6;51;610;
2022/05/31;13:21:40;1654003300;1.0;4;1;1.0;0.0;0;0;20.4;68.7;51;612;
2022/05/31;13:21:50;1654003310;1.0;4;1;1.0;0.0;0;0;20.4;68.7;51;617;
2022/05/31;13:22:00;1654003320;1.0;4;1;1.0;0.0;0;0;20.4;68.7;51;620;
2022/05/31;13:22:10;1654003330;1.0;4;1;1.0;0.0;0;0;20.4;68.8;51;628;
2022/05/31;13:22:20;1654003340;1.0;4;1;1.0;0.0;0;0;20.4;68.8;51;632;
2022/05/31;13:22:30;1654003350;1.0;4;1;1.0;0.0;0;0;20.4;68.8;51;636;
2022/05/31;13:22:40;1654003360;1.0;4;1;1.0;0.0;0;0;20.5;68.8;51;640;
2022/05/31;13:22:50;1654003370;1.0;4;1;1.0;0.0;0;0;20.5;68.8;51;645;
2022/05/31;13:23:00;1654003380;1.0;4;1;1.0;0.0;0;0;20.5;68.8;51;648;
2022/05/31;13:23:10;1654003390;1.0;4;1;1.0;0.0;0;0;20.5;68.9;51;652;
2022/05/31;13:23:20;1654003400;1.0;4;1;1.0;0.0;0;0;20.5;68.9;51;654;
2022/05/31;13:23:30;1654003410;1.0;4;1;1.0;0.0;0;0;20.5;68.9;51;658;
2022/05/31;13:23:40;1654003420;1.0;4;1;1.0;0.0;0;0;20.5;69.0;50;662;
2022/05/31;13:23:50;1654003430;1.0;4;1;1.0;0.0;0;0;20.5;69.0;50;663;
2022/05/31;13:24:00;1654003440;1.0;4;1;1.0;0.0;0;0;20.5;69.0;50;663;
2022/05/31;13:24:10;1654003450;1.0;4;1;1.0;0.0;0;0;20.6;69.1;50;662;
2022/05/31;13:24:20;1654003460;1.0;4;1;1.0;0.0;0;0;20.6;69.1;50;661;
2022/05/31;13:24:30;1654003470;1.0;4;1;1.0;0.0;0;0;20.6;69.1;50;658;
2022/05/31;13:29:33;1654003773;1.0;4;1;1.0;0.0;0;0;20.7;69.3;50;639;
2022/05/31;13:34:33;1654004073;1.0;4;1;1.0;0.0;0;0;20.6;69.2;50;623;
2022/05/31;13:39:33;1654004373;1.0;4;1;1.0;0.0;0;0;20.6;69.1;50;602;
2022/05/31;13:44:33;1654004673;1.0;4;1;1.0;0.0;0;0;20.4;68.6;50;526;
