sensor	date	time	timestamp	pm2_5_ug_m3	aqi_us	aqi_cn	pm10_ug_m3	pm1_ug_m3	outdoor_aqi_us	outdoor_aqi_cn	temperature_c	temperature_f	humidity_percent_rh	co2_ppm	voc_ppb	experimentID	participantID	start_time	stop_time	toilet_type	activity	duration_of_expt
CEN00389	2022-07-26	58940	2022-07-26T16:22:20Z	1	4	1	1	0	0	0	23.2	73.8	56	552	NA	29	WT_010_W	2022-07-26T16:16:00Z	2022-07-26T16:22:25Z	W	D	385
CEN00389	2022-07-26	58950	2022-07-26T16:22:30Z	1	4	1	1	0	0	0	23.2	73.8	56	551	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	58960	2022-07-26T16:22:40Z	1	4	1	1	0	0	0	23.2	73.8	56	550	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	58970	2022-07-26T16:22:50Z	1	4	1	1	0	0	0	23.2	73.8	56	550	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	58980	2022-07-26T16:23:00Z	1	4	1	1	0	0	0	23.2	73.8	56	549	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	58990	2022-07-26T16:23:10Z	1	4	1	1	0	0	0	23.2	73.8	56	549	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59000	2022-07-26T16:23:20Z	1	4	1	1	0	0	0	23.2	73.8	56	548	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59010	2022-07-26T16:23:30Z	1	4	1	2	0	0	0	23.2	73.8	56	548	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59020	2022-07-26T16:23:40Z	1	4	1	1	0	0	0	23.2	73.8	56	547	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59030	2022-07-26T16:23:50Z	1	4	1	1	0	0	0	23.2	73.8	56	547	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59040	2022-07-26T16:24:00Z	1	4	1	1	0	0	0	23.2	73.8	56	546	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59050	2022-07-26T16:24:10Z	1	4	1	1	0	0	0	23.2	73.8	56	546	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59060	2022-07-26T16:24:20Z	1	4	1	1	0	0	0	23.2	73.8	56	546	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59070	2022-07-26T16:24:30Z	1	4	1	1	0	0	0	23.2	73.8	57	545	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59080	2022-07-26T16:24:40Z	1	4	1	1	0	0	0	23.2	73.8	57	544	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59090	2022-07-26T16:24:50Z	1	4	1	1	0	0	0	23.2	73.8	57	544	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59100	2022-07-26T16:25:00Z	1	4	1	1	0	0	0	23.2	73.8	56	545	NA	30	WT_010_W	2022-07-26T16:25:00Z	2022-07-26T16:27:35Z	W	M	155
CEN00389	2022-07-26	59110	2022-07-26T16:25:10Z	1	4	1	1	0	0	0	23.2	73.8	56	545	NA	30	WT_010_W	2022-07-26T16:25:00Z	2022-07-26T16:27:35Z	W	M	155
CEN00389	2022-07-26	59120	2022-07-26T16:25:20Z	1	4	1	1	0	0	0	23.2	73.8	56	545	NA	30	WT_010_W	2022-07-26T16:25:00Z	2022-07-26T16:27:35Z	W	M	155
CEN00389	2022-07-26	59130	2022-07-26T16:25:30Z	1	4	1	1	0	0	0	23.3	73.9	56	545	NA	30	WT_010_W	2022-07-26T16:25:00Z	2022-07-26T16:27:35Z	W	M	155
CEN00389	2022-07-26	59140	2022-07-26T16:25:40Z	1	4	1	1	0	0	0	23.3	73.9	56	545	NA	30	WT_010_W	2022-07-26T16:25:00Z	2022-07-26T16:27:35Z	W	M	155
CEN00389	2022-07-26	59150	2022-07-26T16:25:50Z	1	4	1	1	0	0	0	23.3	73.9	56	545	NA	30	WT_010_W	2022-07-26T16:25:00Z	2022-07-26T16:27:35Z	W	M	155
CEN00389	2022-07-26	59160	2022-07-26T16:26:00Z	1	4	1	1	0	0	0	23.2	73.8	56	545	NA	30	WT_010_W	2022-07-26T16:25:00Z	2022-07-26T16:27:35Z	W	M	155
CEN00389	2022-07-26	59170	2022-07-26T16:26:10Z	1	4	1	1	0	0	0	23.2	73.8	56	545	NA	30	WT_010_W	2022-07-26T16:25:00Z	2022-07-26T16:27:35Z	W	M	155
CEN00389	2022-07-26	59180	2022-07-26T16:26:20Z	1	4	1	1	0	0	0	23.2	73.8	56	545	NA	30	WT_010_W	2022-07-26T16:25:00Z	2022-07-26T16:27:35Z	W	M	155
CEN00389	2022-07-26	59190	2022-07-26T16:26:30Z	1	4	1	1	0	0	0	23.2	73.8	56	545	NA	30	WT_010_W	2022-07-26T16:25:00Z	2022-07-26T16:27:35Z	W	M	155
CEN00389	2022-07-26	59200	2022-07-26T16:26:40Z	1	4	1	1	0	0	0	23.2	73.8	56	545	NA	30	WT_010_W	2022-07-26T16:25:00Z	2022-07-26T16:27:35Z	W	M	155
CEN00389	2022-07-26	59210	2022-07-26T16:26:50Z	1	4	1	1	0	0	0	23.2	73.8	56	544	NA	30	WT_010_W	2022-07-26T16:25:00Z	2022-07-26T16:27:35Z	W	M	155
CEN00389	2022-07-26	59220	2022-07-26T16:27:00Z	1	4	1	1	0	0	0	23.2	73.8	56	544	NA	30	WT_010_W	2022-07-26T16:25:00Z	2022-07-26T16:27:35Z	W	M	155
CEN00389	2022-07-26	59230	2022-07-26T16:27:10Z	1	4	1	1	0	0	0	23.2	73.8	56	543	NA	30	WT_010_W	2022-07-26T16:25:00Z	2022-07-26T16:27:35Z	W	M	155
CEN00389	2022-07-26	59240	2022-07-26T16:27:20Z	1	4	1	1	0	0	0	23.2	73.8	56	543	NA	30	WT_010_W	2022-07-26T16:25:00Z	2022-07-26T16:27:35Z	W	M	155
CEN00389	2022-07-26	59250	2022-07-26T16:27:30Z	1	4	1	2	0	0	0	23.3	73.9	56	542	NA	30	WT_010_W	2022-07-26T16:25:00Z	2022-07-26T16:27:35Z	W	M	155
CEN00389	2022-07-26	59260	2022-07-26T16:27:40Z	1	4	1	2	0	0	0	23.3	73.9	56	542	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59270	2022-07-26T16:27:50Z	1	4	1	2	0	0	0	23.3	73.9	56	540	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59280	2022-07-26T16:28:00Z	1	4	1	1	0	0	0	23.3	73.9	56	538	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59290	2022-07-26T16:28:10Z	1	4	1	1	0	0	0	23.3	73.9	56	538	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59300	2022-07-26T16:28:20Z	2	8	3	2	1	0	0	23.3	73.9	56	537	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59310	2022-07-26T16:28:30Z	1	4	1	1	0	0	0	23.3	73.9	56	535	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59320	2022-07-26T16:28:40Z	1	4	1	1	0	0	0	23.3	73.9	56	533	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59330	2022-07-26T16:28:50Z	1	4	1	1	0	0	0	23.3	73.9	56	533	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59340	2022-07-26T16:29:00Z	1	4	1	1	0	0	0	23.3	73.9	56	533	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59350	2022-07-26T16:29:10Z	1	4	1	1	0	0	0	23.3	73.9	56	533	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59360	2022-07-26T16:29:20Z	1	4	1	1	0	0	0	23.3	73.9	56	532	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59370	2022-07-26T16:29:30Z	1	4	1	1	0	0	0	23.3	73.9	56	531	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59380	2022-07-26T16:29:40Z	1	4	1	1	0	0	0	23.3	73.9	56	531	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59390	2022-07-26T16:29:50Z	1	4	1	1	0	0	0	23.3	73.9	56	530	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59400	2022-07-26T16:30:00Z	2	8	3	2	1	0	0	23.2	73.8	56	530	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59410	2022-07-26T16:30:10Z	1	4	1	1	0	0	0	23.2	73.8	56	531	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59420	2022-07-26T16:30:20Z	1	4	1	2	0	0	0	23.2	73.8	56	532	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59430	2022-07-26T16:30:30Z	1	4	1	2	0	0	0	23.3	73.9	56	535	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59975	2022-07-26T16:39:35Z	2	8	3	2	0	0	0	23.1	73.5	53	350	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-26	59985	2022-07-26T16:39:45Z	2	8	3	2	0	0	0	23.1	73.5	53	1220	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38023	2022-07-27T10:33:43Z	3	13	4	6	1	0	0	18.7	65.6	65	350	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38033	2022-07-27T10:33:53Z	5	21	7	5	3	0	0	18.7	65.6	65	510	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38043	2022-07-27T10:34:03Z	4	17	6	4	2	0	0	18.7	65.6	65	501	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38053	2022-07-27T10:34:13Z	4	17	6	4	2	0	0	18.7	65.6	65	492	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38063	2022-07-27T10:34:23Z	4	17	6	4	2	0	0	18.7	65.6	65	498	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38073	2022-07-27T10:34:33Z	4	17	6	4	2	0	0	18.7	65.6	65	497	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38083	2022-07-27T10:34:43Z	4	17	6	4	2	0	0	18.7	65.6	65	493	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38093	2022-07-27T10:34:53Z	4	17	6	4	2	0	0	18.7	65.6	65	490	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38103	2022-07-27T10:35:03Z	4	17	6	4	2	0	0	18.7	65.6	65	487	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38113	2022-07-27T10:35:13Z	5	21	7	5	3	0	0	18.7	65.6	65	485	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38123	2022-07-27T10:35:23Z	4	17	6	4	2	0	0	18.7	65.6	65	481	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38133	2022-07-27T10:35:33Z	4	17	6	4	2	0	0	18.7	65.6	65	479	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38143	2022-07-27T10:35:43Z	3	13	4	3	1	0	0	18.7	65.6	65	477	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38153	2022-07-27T10:35:53Z	4	17	6	4	2	0	0	18.7	65.6	65	475	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38163	2022-07-27T10:36:03Z	4	17	6	4	2	0	0	18.7	65.6	65	473	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38173	2022-07-27T10:36:13Z	4	17	6	4	2	0	0	18.7	65.6	65	473	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38183	2022-07-27T10:36:23Z	4	17	6	4	2	0	0	18.7	65.6	65	472	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38193	2022-07-27T10:36:33Z	4	17	6	4	2	0	0	18.7	65.6	65	471	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38203	2022-07-27T10:36:43Z	4	17	6	4	2	0	0	18.7	65.6	65	469	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38213	2022-07-27T10:36:53Z	4	17	6	4	2	0	0	18.7	65.6	65	468	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38223	2022-07-27T10:37:03Z	4	17	6	4	2	0	0	18.7	65.6	65	467	NA	34	MT_001_M	2022-07-27T10:37:00Z	2022-07-27T10:37:53Z	M	U	53
CEN00389	2022-07-27	38233	2022-07-27T10:37:13Z	3	13	4	3	1	0	0	18.7	65.6	65	464	NA	34	MT_001_M	2022-07-27T10:37:00Z	2022-07-27T10:37:53Z	M	U	53
CEN00389	2022-07-27	38243	2022-07-27T10:37:23Z	3	13	4	3	1	0	0	18.7	65.6	65	463	NA	34	MT_001_M	2022-07-27T10:37:00Z	2022-07-27T10:37:53Z	M	U	53
CEN00389	2022-07-27	38253	2022-07-27T10:37:33Z	4	17	6	4	2	0	0	18.7	65.6	65	462	NA	34	MT_001_M	2022-07-27T10:37:00Z	2022-07-27T10:37:53Z	M	U	53
CEN00389	2022-07-27	38263	2022-07-27T10:37:43Z	4	17	6	4	2	0	0	18.7	65.6	65	461	NA	34	MT_001_M	2022-07-27T10:37:00Z	2022-07-27T10:37:53Z	M	U	53
CEN00389	2022-07-27	38273	2022-07-27T10:37:53Z	4	17	6	4	2	0	0	18.7	65.6	65	459	NA	34	MT_001_M	2022-07-27T10:37:00Z	2022-07-27T10:37:53Z	M	U	53
CEN00389	2022-07-27	38283	2022-07-27T10:38:03Z	4	17	6	4	2	0	0	18.7	65.6	65	458	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38293	2022-07-27T10:38:13Z	4	17	6	4	2	0	0	18.7	65.6	65	456	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38303	2022-07-27T10:38:23Z	4	17	6	4	2	0	0	18.7	65.6	65	456	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38313	2022-07-27T10:38:33Z	4	17	6	4	2	0	0	18.6	65.6	66	455	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38323	2022-07-27T10:38:43Z	4	17	6	4	2	0	0	18.6	65.6	66	455	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38333	2022-07-27T10:38:53Z	4	17	6	4	2	0	0	18.6	65.6	66	455	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38343	2022-07-27T10:39:03Z	4	17	6	4	2	0	0	18.6	65.5	66	456	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38353	2022-07-27T10:39:13Z	4	17	6	4	2	0	0	18.6	65.5	66	457	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38363	2022-07-27T10:39:23Z	4	17	6	4	2	0	0	18.6	65.5	66	458	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38373	2022-07-27T10:39:33Z	4	17	6	4	2	0	0	18.6	65.5	66	459	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38383	2022-07-27T10:39:43Z	4	17	6	4	2	0	0	18.6	65.5	66	460	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38393	2022-07-27T10:39:53Z	4	17	6	4	2	0	0	18.6	65.5	66	461	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38403	2022-07-27T10:40:03Z	4	17	6	4	2	0	0	18.6	65.6	66	460	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38413	2022-07-27T10:40:13Z	4	17	6	4	2	0	0	18.6	65.6	66	460	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38423	2022-07-27T10:40:23Z	4	17	6	4	2	0	0	18.6	65.6	66	460	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38433	2022-07-27T10:40:33Z	3	13	4	3	1	0	0	18.6	65.6	66	459	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38443	2022-07-27T10:40:43Z	3	13	4	3	1	0	0	18.6	65.6	66	458	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38453	2022-07-27T10:40:53Z	3	13	4	3	1	0	0	18.6	65.6	66	456	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38463	2022-07-27T10:41:03Z	3	13	4	3	1	0	0	18.6	65.6	66	455	NA	35	MT_001_M	2022-07-27T10:41:00Z	2022-07-27T10:43:40Z	M	D	160
CEN00389	2022-07-27	38473	2022-07-27T10:41:13Z	3	13	4	3	1	0	0	18.6	65.6	66	454	NA	35	MT_001_M	2022-07-27T10:41:00Z	2022-07-27T10:43:40Z	M	D	160
CEN00389	2022-07-27	38483	2022-07-27T10:41:23Z	3	13	4	3	1	0	0	18.6	65.6	66	452	NA	35	MT_001_M	2022-07-27T10:41:00Z	2022-07-27T10:43:40Z	M	D	160
CEN00389	2022-07-27	38493	2022-07-27T10:41:33Z	4	17	6	4	2	0	0	18.7	65.6	66	451	NA	35	MT_001_M	2022-07-27T10:41:00Z	2022-07-27T10:43:40Z	M	D	160
CEN00389	2022-07-27	38503	2022-07-27T10:41:43Z	4	17	6	4	2	0	0	18.7	65.6	66	450	NA	35	MT_001_M	2022-07-27T10:41:00Z	2022-07-27T10:43:40Z	M	D	160
CEN00389	2022-07-27	38513	2022-07-27T10:41:53Z	4	17	6	4	2	0	0	18.7	65.6	66	449	NA	35	MT_001_M	2022-07-27T10:41:00Z	2022-07-27T10:43:40Z	M	D	160
CEN00389	2022-07-27	38523	2022-07-27T10:42:03Z	4	17	6	4	2	0	0	18.7	65.6	66	449	NA	35	MT_001_M	2022-07-27T10:41:00Z	2022-07-27T10:43:40Z	M	D	160
CEN00389	2022-07-27	38533	2022-07-27T10:42:13Z	4	17	6	4	2	0	0	18.7	65.6	66	448	NA	35	MT_001_M	2022-07-27T10:41:00Z	2022-07-27T10:43:40Z	M	D	160
CEN00389	2022-07-27	38543	2022-07-27T10:42:23Z	4	17	6	4	2	0	0	18.7	65.6	66	447	NA	35	MT_001_M	2022-07-27T10:41:00Z	2022-07-27T10:43:40Z	M	D	160
CEN00389	2022-07-27	38553	2022-07-27T10:42:33Z	5	21	7	5	3	0	0	18.7	65.6	67	447	NA	35	MT_001_M	2022-07-27T10:41:00Z	2022-07-27T10:43:40Z	M	D	160
CEN00389	2022-07-27	38563	2022-07-27T10:42:43Z	5	21	7	5	3	0	0	18.7	65.6	67	446	NA	35	MT_001_M	2022-07-27T10:41:00Z	2022-07-27T10:43:40Z	M	D	160
CEN00389	2022-07-27	38573	2022-07-27T10:42:53Z	4	17	6	4	2	0	0	18.7	65.6	67	443	NA	35	MT_001_M	2022-07-27T10:41:00Z	2022-07-27T10:43:40Z	M	D	160
CEN00389	2022-07-27	38583	2022-07-27T10:43:03Z	4	17	6	4	2	0	0	18.7	65.7	67	442	NA	35	MT_001_M	2022-07-27T10:41:00Z	2022-07-27T10:43:40Z	M	D	160
CEN00389	2022-07-27	38593	2022-07-27T10:43:13Z	4	17	6	4	2	0	0	18.7	65.7	67	440	NA	35	MT_001_M	2022-07-27T10:41:00Z	2022-07-27T10:43:40Z	M	D	160
CEN00389	2022-07-27	38603	2022-07-27T10:43:23Z	4	17	6	4	2	0	0	18.7	65.7	67	440	NA	35	MT_001_M	2022-07-27T10:41:00Z	2022-07-27T10:43:40Z	M	D	160
CEN00389	2022-07-27	38613	2022-07-27T10:43:33Z	4	17	6	4	2	0	0	18.7	65.6	66	440	NA	35	MT_001_M	2022-07-27T10:41:00Z	2022-07-27T10:43:40Z	M	D	160
CEN00389	2022-07-27	38623	2022-07-27T10:43:43Z	4	17	6	4	2	0	0	18.7	65.6	66	440	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38633	2022-07-27T10:43:53Z	5	21	7	5	3	0	0	18.7	65.6	66	440	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38643	2022-07-27T10:44:03Z	4	17	6	4	2	0	0	18.7	65.7	66	439	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38653	2022-07-27T10:44:13Z	5	21	7	5	3	0	0	18.7	65.7	66	438	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38663	2022-07-27T10:44:23Z	4	17	6	4	2	0	0	18.7	65.7	66	437	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38673	2022-07-27T10:44:33Z	4	17	6	4	2	0	0	18.7	65.7	67	438	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38683	2022-07-27T10:44:43Z	3	13	4	3	1	0	0	18.7	65.7	67	440	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38693	2022-07-27T10:44:53Z	4	17	6	5	2	0	0	18.7	65.7	67	441	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38703	2022-07-27T10:45:03Z	4	17	6	5	2	0	0	18.7	65.7	67	442	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38713	2022-07-27T10:45:13Z	4	17	6	5	2	0	0	18.7	65.7	67	443	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38723	2022-07-27T10:45:23Z	4	17	6	4	2	0	0	18.7	65.7	67	445	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38733	2022-07-27T10:45:33Z	4	17	6	4	2	0	0	18.8	65.8	67	447	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38743	2022-07-27T10:45:43Z	4	17	6	4	2	0	0	18.8	65.8	67	448	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38753	2022-07-27T10:45:53Z	4	17	6	4	2	0	0	18.8	65.8	67	451	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38763	2022-07-27T10:46:03Z	4	17	6	4	2	0	0	18.8	65.8	67	452	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38773	2022-07-27T10:46:13Z	4	17	6	4	2	0	0	18.8	65.8	67	453	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38783	2022-07-27T10:46:23Z	4	17	6	4	2	0	0	18.8	65.8	67	453	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38793	2022-07-27T10:46:33Z	4	17	6	4	2	0	0	18.8	65.8	67	453	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38803	2022-07-27T10:46:43Z	4	17	6	4	2	0	0	18.8	65.8	67	453	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38813	2022-07-27T10:46:53Z	4	17	6	4	2	0	0	18.8	65.8	67	453	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38823	2022-07-27T10:47:03Z	3	13	4	3	1	0	0	18.8	65.9	67	453	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38833	2022-07-27T10:47:13Z	4	17	6	4	2	0	0	18.8	65.9	67	452	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38843	2022-07-27T10:47:23Z	4	17	6	4	2	0	0	18.8	65.9	67	452	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38853	2022-07-27T10:47:33Z	4	17	6	4	2	0	0	18.8	65.9	66	450	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38863	2022-07-27T10:47:43Z	4	17	6	4	2	0	0	18.8	65.9	66	449	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38873	2022-07-27T10:47:53Z	4	17	6	4	2	0	0	18.8	65.9	66	449	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38883	2022-07-27T10:48:03Z	4	17	6	4	2	0	0	18.8	65.9	66	447	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38893	2022-07-27T10:48:13Z	4	17	6	4	2	0	0	18.8	65.9	66	445	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38903	2022-07-27T10:48:23Z	4	17	6	4	2	0	0	18.8	65.9	66	444	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38913	2022-07-27T10:48:33Z	4	17	6	4	2	0	0	18.9	65.9	66	442	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38923	2022-07-27T10:48:43Z	4	17	6	4	2	0	0	18.9	65.9	66	440	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38933	2022-07-27T10:48:53Z	4	17	6	4	2	0	0	18.9	65.9	66	440	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38943	2022-07-27T10:49:03Z	4	17	6	4	2	0	0	18.9	66	66	437	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38953	2022-07-27T10:49:13Z	4	17	6	4	2	0	0	18.9	66	66	438	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38963	2022-07-27T10:49:23Z	4	17	6	4	2	0	0	18.9	66	66	437	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38973	2022-07-27T10:49:33Z	4	17	6	4	2	0	0	18.9	66	66	437	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38983	2022-07-27T10:49:43Z	4	17	6	4	2	0	0	18.9	66	66	437	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	38993	2022-07-27T10:49:53Z	4	17	6	4	2	0	0	18.9	66	66	436	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	39003	2022-07-27T10:50:03Z	4	17	6	4	2	0	0	18.9	66	66	436	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	39013	2022-07-27T10:50:13Z	4	17	6	4	2	0	0	18.9	66	66	436	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	39023	2022-07-27T10:50:23Z	3	13	4	3	1	0	0	18.9	66	66	434	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	39033	2022-07-27T10:50:33Z	3	13	4	3	1	0	0	18.9	66	66	433	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	39043	2022-07-27T10:50:43Z	4	17	6	4	2	0	0	18.9	66	66	434	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	39053	2022-07-27T10:50:53Z	4	17	6	4	2	0	0	18.9	66	66	433	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	39063	2022-07-27T10:51:03Z	4	17	6	4	2	0	0	18.9	66.1	66	432	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	39073	2022-07-27T10:51:13Z	4	17	6	4	2	0	0	18.9	66.1	66	431	NA	NA	NA	NA	NA	NA	NA	NA
CEN00389	2022-07-27	39083	2022-07-27T10:51:23Z	3	13	4	3	1	0	0	18.9	66.1	66	432	NA	NA	NA	NA	NA	NA	NA	NA
