sensor,date,time,timestamp,pm2_5_ug_m3,aqi_us,aqi_cn,pm10_ug_m3,pm1_ug_m3,outdoor_aqi_us,outdoor_aqi_cn,temperature_c,temperature_f,humidity_percent_rh,co2_ppm,voc_ppb,experimentID,participantID,start_time,stop_time,toilet_type,activity,duration_of_expt
CEN00389,2022-07-25,54968,2022-07-25T15:16:08Z,1,4,1,1,0,0,0,22.5,72.5,58,428,NA,1,WT_001_W,2022-07-25T15:16:00Z,2022-07-25T15:18:18Z,W,U,138
CEN00389,2022-07-25,54978,2022-07-25T15:16:18Z,1,4,1,1,0,0,0,22.5,72.5,58,434,NA,1,WT_001_W,2022-07-25T15:16:00Z,2022-07-25T15:18:18Z,W,U,138
CEN00389,2022-07-25,54988,2022-07-25T15:16:28Z,1,4,1,1,0,0,0,22.5,72.5,58,446,NA,1,WT_001_W,2022-07-25T15:16:00Z,2022-07-25T15:18:18Z,W,U,138
CEN00389,2022-07-25,54998,2022-07-25T15:16:38Z,1,4,1,1,0,0,0,22.5,72.5,58,452,NA,1,WT_001_W,2022-07-25T15:16:00Z,2022-07-25T15:18:18Z,W,U,138
CEN00389,2022-07-25,55008,2022-07-25T15:16:48Z,1,4,1,1,0,0,0,22.5,72.5,58,459,NA,1,WT_001_W,2022-07-25T15:16:00Z,2022-07-25T15:18:18Z,W,U,138
CEN00389,2022-07-25,55018,2022-07-25T15:16:58Z,0,0,0,0,0,0,0,22.5,72.5,58,464,NA,1,WT_001_W,2022-07-25T15:16:00Z,2022-07-25T15:18:18Z,W,U,138
CEN00389,2022-07-25,55028,2022-07-25T15:17:08Z,1,4,1,1,0,0,0,22.5,72.5,58,468,NA,1,WT_001_W,2022-07-25T15:16:00Z,2022-07-25T15:18:18Z,W,U,138
CEN00389,2022-07-25,55038,2022-07-25T15:17:18Z,1,4,1,1,0,0,0,22.5,72.5,58,471,NA,1,WT_001_W,2022-07-25T15:16:00Z,2022-07-25T15:18:18Z,W,U,138
CEN00389,2022-07-25,55048,2022-07-25T15:17:28Z,1,4,1,1,0,0,0,22.5,72.5,58,473,NA,1,WT_001_W,2022-07-25T15:16:00Z,2022-07-25T15:18:18Z,W,U,138
CEN00389,2022-07-25,55058,2022-07-25T15:17:38Z,1,4,1,1,0,0,0,22.5,72.5,58,474,NA,1,WT_001_W,2022-07-25T15:16:00Z,2022-07-25T15:18:18Z,W,U,138
CEN00389,2022-07-25,55068,2022-07-25T15:17:48Z,0,0,0,0,0,0,0,22.5,72.5,58,475,NA,1,WT_001_W,2022-07-25T15:16:00Z,2022-07-25T15:18:18Z,W,U,138
CEN00389,2022-07-25,55078,2022-07-25T15:17:58Z,0,0,0,0,0,0,0,22.5,72.5,58,476,NA,1,WT_001_W,2022-07-25T15:16:00Z,2022-07-25T15:18:18Z,W,U,138
CEN00389,2022-07-25,55088,2022-07-25T15:18:08Z,0,0,0,0,0,0,0,22.5,72.5,58,476,NA,1,WT_001_W,2022-07-25T15:16:00Z,2022-07-25T15:18:18Z,W,U,138
CEN00389,2022-07-25,55098,2022-07-25T15:18:18Z,0,0,0,0,0,0,0,22.5,72.5,58,476,NA,1,WT_001_W,2022-07-25T15:16:00Z,2022-07-25T15:18:18Z,W,U,138
CEN00389,2022-07-25,55208,2022-07-25T15:20:08Z,2,8,3,2,1,0,0,22.6,72.6,58,487,NA,2,WT_001_W,2022-07-25T15:20:00Z,2022-07-25T15:21:48Z,W,D,108
CEN00389,2022-07-25,55218,2022-07-25T15:20:18Z,2,8,3,2,1,0,0,22.6,72.6,58,491,NA,2,WT_001_W,2022-07-25T15:20:00Z,2022-07-25T15:21:48Z,W,D,108
CEN00389,2022-07-25,55228,2022-07-25T15:20:28Z,2,8,3,2,1,0,0,22.6,72.6,58,495,NA,2,WT_001_W,2022-07-25T15:20:00Z,2022-07-25T15:21:48Z,W,D,108
CEN00389,2022-07-25,55238,2022-07-25T15:20:38Z,1,4,1,1,0,0,0,22.5,72.6,58,499,NA,2,WT_001_W,2022-07-25T15:20:00Z,2022-07-25T15:21:48Z,W,D,108
CEN00389,2022-07-25,55248,2022-07-25T15:20:48Z,2,8,3,2,1,0,0,22.5,72.6,58,502,NA,2,WT_001_W,2022-07-25T15:20:00Z,2022-07-25T15:21:48Z,W,D,108
CEN00389,2022-07-25,55258,2022-07-25T15:20:58Z,1,4,1,2,0,0,0,22.5,72.6,58,505,NA,2,WT_001_W,2022-07-25T15:20:00Z,2022-07-25T15:21:48Z,W,D,108
CEN00389,2022-07-25,55268,2022-07-25T15:21:08Z,1,4,1,2,0,0,0,22.6,72.6,58,508,NA,2,WT_001_W,2022-07-25T15:20:00Z,2022-07-25T15:21:48Z,W,D,108
CEN00389,2022-07-25,55278,2022-07-25T15:21:18Z,1,4,1,1,0,0,0,22.6,72.6,58,511,NA,2,WT_001_W,2022-07-25T15:20:00Z,2022-07-25T15:21:48Z,W,D,108
CEN00389,2022-07-25,55288,2022-07-25T15:21:28Z,1,4,1,1,0,0,0,22.6,72.6,58,511,NA,2,WT_001_W,2022-07-25T15:20:00Z,2022-07-25T15:21:48Z,W,D,108
CEN00389,2022-07-25,55298,2022-07-25T15:21:38Z,1,4,1,1,0,0,0,22.6,72.6,58,515,NA,2,WT_001_W,2022-07-25T15:20:00Z,2022-07-25T15:21:48Z,W,D,108
CEN00389,2022-07-25,55308,2022-07-25T15:21:48Z,1,4,1,1,0,0,0,22.6,72.6,58,516,NA,2,WT_001_W,2022-07-25T15:20:00Z,2022-07-25T15:21:48Z,W,D,108
CEN00389,2022-07-25,55388,2022-07-25T15:23:08Z,1,4,1,1,0,0,0,22.6,72.6,58,518,NA,3,WT_001_W,2022-07-25T15:23:00Z,2022-07-25T15:25:37Z,W,M,157
CEN00389,2022-07-25,55398,2022-07-25T15:23:18Z,1,4,1,1,0,0,0,22.6,72.6,58,518,NA,3,WT_001_W,2022-07-25T15:23:00Z,2022-07-25T15:25:37Z,W,M,157
CEN00389,2022-07-25,55408,2022-07-25T15:23:28Z,1,4,1,1,0,0,0,22.6,72.6,58,518,NA,3,WT_001_W,2022-07-25T15:23:00Z,2022-07-25T15:25:37Z,W,M,157
CEN00389,2022-07-25,55418,2022-07-25T15:23:38Z,1,4,1,1,0,0,0,22.6,72.7,58,519,NA,3,WT_001_W,2022-07-25T15:23:00Z,2022-07-25T15:25:37Z,W,M,157
CEN00389,2022-07-25,55428,2022-07-25T15:23:48Z,1,4,1,1,0,0,0,22.6,72.7,58,522,NA,3,WT_001_W,2022-07-25T15:23:00Z,2022-07-25T15:25:37Z,W,M,157
CEN00389,2022-07-25,55438,2022-07-25T15:23:58Z,1,4,1,1,0,0,0,22.6,72.7,58,524,NA,3,WT_001_W,2022-07-25T15:23:00Z,2022-07-25T15:25:37Z,W,M,157
CEN00389,2022-07-25,55448,2022-07-25T15:24:08Z,1,4,1,1,0,0,0,22.6,72.7,58,526,NA,3,WT_001_W,2022-07-25T15:23:00Z,2022-07-25T15:25:37Z,W,M,157
CEN00389,2022-07-25,55458,2022-07-25T15:24:18Z,1,4,1,1,0,0,0,22.6,72.7,58,528,NA,3,WT_001_W,2022-07-25T15:23:00Z,2022-07-25T15:25:37Z,W,M,157
CEN00389,2022-07-25,55468,2022-07-25T15:24:28Z,1,4,1,1,0,0,0,22.6,72.7,58,532,NA,3,WT_001_W,2022-07-25T15:23:00Z,2022-07-25T15:25:37Z,W,M,157
CEN00389,2022-07-25,55478,2022-07-25T15:24:38Z,1,4,1,1,0,0,0,22.6,72.7,58,533,NA,3,WT_001_W,2022-07-25T15:23:00Z,2022-07-25T15:25:37Z,W,M,157
CEN00389,2022-07-25,55488,2022-07-25T15:24:48Z,1,4,1,1,0,0,0,22.6,72.7,58,535,NA,3,WT_001_W,2022-07-25T15:23:00Z,2022-07-25T15:25:37Z,W,M,157
CEN00389,2022-07-25,55498,2022-07-25T15:24:58Z,1,4,1,1,0,0,0,22.6,72.7,58,537,NA,3,WT_001_W,2022-07-25T15:23:00Z,2022-07-25T15:25:37Z,W,M,157
CEN00389,2022-07-25,55508,2022-07-25T15:25:08Z,1,4,1,1,0,0,0,22.6,72.7,58,538,NA,3,WT_001_W,2022-07-25T15:23:00Z,2022-07-25T15:25:37Z,W,M,157
CEN00389,2022-07-25,55518,2022-07-25T15:25:18Z,1,4,1,1,0,0,0,22.6,72.7,58,538,NA,3,WT_001_W,2022-07-25T15:23:00Z,2022-07-25T15:25:37Z,W,M,157
CEN00389,2022-07-25,55528,2022-07-25T15:25:28Z,1,4,1,1,0,0,0,22.6,72.7,58,539,NA,3,WT_001_W,2022-07-25T15:23:00Z,2022-07-25T15:25:37Z,W,M,157
CEN00389,2022-07-25,56228,2022-07-25T15:37:08Z,1,4,1,1,0,0,0,22.7,72.9,60,498,NA,4,WT_002_W,2022-07-25T15:37:00Z,2022-07-25T15:38:03Z,W,U,63
CEN00389,2022-07-25,56238,2022-07-25T15:37:18Z,1,4,1,1,0,0,0,22.7,72.9,60,497,NA,4,WT_002_W,2022-07-25T15:37:00Z,2022-07-25T15:38:03Z,W,U,63
CEN00389,2022-07-25,56248,2022-07-25T15:37:28Z,1,4,1,1,0,0,0,22.7,72.9,60,496,NA,4,WT_002_W,2022-07-25T15:37:00Z,2022-07-25T15:38:03Z,W,U,63
CEN00389,2022-07-25,56258,2022-07-25T15:37:38Z,1,4,1,1,0,0,0,22.7,72.9,60,495,NA,4,WT_002_W,2022-07-25T15:37:00Z,2022-07-25T15:38:03Z,W,U,63
CEN00389,2022-07-25,56268,2022-07-25T15:37:48Z,1,4,1,1,0,0,0,22.7,72.9,60,494,NA,4,WT_002_W,2022-07-25T15:37:00Z,2022-07-25T15:38:03Z,W,U,63
CEN00389,2022-07-25,56278,2022-07-25T15:37:58Z,1,4,1,1,0,0,0,22.7,72.9,60,494,NA,4,WT_002_W,2022-07-25T15:37:00Z,2022-07-25T15:38:03Z,W,U,63
CEN00389,2022-07-25,56348,2022-07-25T15:39:08Z,1,4,1,1,0,0,0,22.7,72.8,60,487,NA,5,WT_002_W,2022-07-25T15:39:00Z,2022-07-25T15:40:32Z,W,D,92
CEN00389,2022-07-25,56358,2022-07-25T15:39:18Z,1,4,1,1,0,0,0,22.7,72.8,60,486,NA,5,WT_002_W,2022-07-25T15:39:00Z,2022-07-25T15:40:32Z,W,D,92
CEN00389,2022-07-25,56368,2022-07-25T15:39:28Z,1,4,1,1,0,0,0,22.7,72.8,60,486,NA,5,WT_002_W,2022-07-25T15:39:00Z,2022-07-25T15:40:32Z,W,D,92
CEN00389,2022-07-25,56378,2022-07-25T15:39:38Z,1,4,1,1,0,0,0,22.6,72.8,62,486,NA,5,WT_002_W,2022-07-25T15:39:00Z,2022-07-25T15:40:32Z,W,D,92
CEN00389,2022-07-25,56388,2022-07-25T15:39:48Z,1,4,1,1,0,0,0,22.6,72.8,62,487,NA,5,WT_002_W,2022-07-25T15:39:00Z,2022-07-25T15:40:32Z,W,D,92
CEN00389,2022-07-25,56398,2022-07-25T15:39:58Z,1,4,1,1,0,0,0,22.6,72.8,62,487,NA,5,WT_002_W,2022-07-25T15:39:00Z,2022-07-25T15:40:32Z,W,D,92
CEN00389,2022-07-25,56408,2022-07-25T15:40:08Z,1,4,1,1,0,0,0,22.6,72.7,62,488,NA,5,WT_002_W,2022-07-25T15:39:00Z,2022-07-25T15:40:32Z,W,D,92
CEN00389,2022-07-25,56418,2022-07-25T15:40:18Z,1,4,1,1,0,0,0,22.6,72.7,62,489,NA,5,WT_002_W,2022-07-25T15:39:00Z,2022-07-25T15:40:32Z,W,D,92
CEN00389,2022-07-25,56428,2022-07-25T15:40:28Z,1,4,1,1,0,0,0,22.6,72.7,62,492,NA,5,WT_002_W,2022-07-25T15:39:00Z,2022-07-25T15:40:32Z,W,D,92
CEN00389,2022-07-25,56768,2022-07-25T15:46:08Z,1,4,1,1,0,0,0,22.6,72.7,62,530,NA,6,WT_002_W,2022-07-25T15:46:00Z,2022-07-25T15:48:00Z,W,M,120
CEN00389,2022-07-25,56778,2022-07-25T15:46:18Z,1,4,1,1,0,0,0,22.6,72.7,62,533,NA,6,WT_002_W,2022-07-25T15:46:00Z,2022-07-25T15:48:00Z,W,M,120
CEN00389,2022-07-25,56788,2022-07-25T15:46:28Z,1,4,1,1,0,0,0,22.6,72.7,62,534,NA,6,WT_002_W,2022-07-25T15:46:00Z,2022-07-25T15:48:00Z,W,M,120
CEN00389,2022-07-25,56798,2022-07-25T15:46:38Z,1,4,1,2,0,0,0,22.6,72.7,62,534,NA,6,WT_002_W,2022-07-25T15:46:00Z,2022-07-25T15:48:00Z,W,M,120
CEN00389,2022-07-25,56808,2022-07-25T15:46:48Z,1,4,1,1,0,0,0,22.6,72.7,62,535,NA,6,WT_002_W,2022-07-25T15:46:00Z,2022-07-25T15:48:00Z,W,M,120
CEN00389,2022-07-25,56818,2022-07-25T15:46:58Z,1,4,1,1,0,0,0,22.6,72.7,62,536,NA,6,WT_002_W,2022-07-25T15:46:00Z,2022-07-25T15:48:00Z,W,M,120
CEN00389,2022-07-25,56828,2022-07-25T15:47:08Z,1,4,1,1,0,0,0,22.6,72.7,62,536,NA,6,WT_002_W,2022-07-25T15:46:00Z,2022-07-25T15:48:00Z,W,M,120
CEN00389,2022-07-25,56838,2022-07-25T15:47:18Z,1,4,1,1,0,0,0,22.6,72.7,62,536,NA,6,WT_002_W,2022-07-25T15:46:00Z,2022-07-25T15:48:00Z,W,M,120
CEN00389,2022-07-25,56848,2022-07-25T15:47:28Z,1,4,1,1,0,0,0,22.6,72.7,62,536,NA,6,WT_002_W,2022-07-25T15:46:00Z,2022-07-25T15:48:00Z,W,M,120
CEN00389,2022-07-25,56858,2022-07-25T15:47:38Z,1,4,1,1,0,0,0,22.6,72.7,60,537,NA,6,WT_002_W,2022-07-25T15:46:00Z,2022-07-25T15:48:00Z,W,M,120
CEN00389,2022-07-25,56868,2022-07-25T15:47:48Z,1,4,1,1,0,0,0,22.6,72.7,60,536,NA,6,WT_002_W,2022-07-25T15:46:00Z,2022-07-25T15:48:00Z,W,M,120
CEN00389,2022-07-25,56878,2022-07-25T15:47:58Z,1,4,1,1,0,0,0,22.6,72.7,60,534,NA,6,WT_002_W,2022-07-25T15:46:00Z,2022-07-25T15:48:00Z,W,M,120
CEN00389,2022-07-25,58268,2022-07-25T16:11:08Z,1,4,1,1,0,0,0,22.7,72.9,59,469,NA,7,WT_003_W,2022-07-25T16:11:00Z,2022-07-25T16:13:45Z,W,U,165
CEN00389,2022-07-25,58278,2022-07-25T16:11:18Z,1,4,1,1,0,0,0,22.7,72.9,59,470,NA,7,WT_003_W,2022-07-25T16:11:00Z,2022-07-25T16:13:45Z,W,U,165
CEN00389,2022-07-25,58288,2022-07-25T16:11:28Z,1,4,1,1,0,0,0,22.7,72.9,59,470,NA,7,WT_003_W,2022-07-25T16:11:00Z,2022-07-25T16:13:45Z,W,U,165
CEN00389,2022-07-25,58298,2022-07-25T16:11:38Z,1,4,1,1,0,0,0,22.7,72.9,59,470,NA,7,WT_003_W,2022-07-25T16:11:00Z,2022-07-25T16:13:45Z,W,U,165
CEN00389,2022-07-25,58308,2022-07-25T16:11:48Z,1,4,1,1,0,0,0,22.7,72.9,59,469,NA,7,WT_003_W,2022-07-25T16:11:00Z,2022-07-25T16:13:45Z,W,U,165
CEN00389,2022-07-25,58318,2022-07-25T16:11:58Z,1,4,1,1,0,0,0,22.7,72.9,59,469,NA,7,WT_003_W,2022-07-25T16:11:00Z,2022-07-25T16:13:45Z,W,U,165
CEN00389,2022-07-25,58328,2022-07-25T16:12:08Z,1,4,1,1,0,0,0,22.7,72.9,59,469,NA,7,WT_003_W,2022-07-25T16:11:00Z,2022-07-25T16:13:45Z,W,U,165
CEN00389,2022-07-25,58338,2022-07-25T16:12:18Z,1,4,1,1,0,0,0,22.7,72.9,59,469,NA,7,WT_003_W,2022-07-25T16:11:00Z,2022-07-25T16:13:45Z,W,U,165
CEN00389,2022-07-25,58348,2022-07-25T16:12:28Z,1,4,1,1,0,0,0,22.7,72.9,59,468,NA,7,WT_003_W,2022-07-25T16:11:00Z,2022-07-25T16:13:45Z,W,U,165
CEN00389,2022-07-25,58358,2022-07-25T16:12:38Z,1,4,1,1,0,0,0,22.7,72.9,59,467,NA,7,WT_003_W,2022-07-25T16:11:00Z,2022-07-25T16:13:45Z,W,U,165
CEN00389,2022-07-25,58368,2022-07-25T16:12:48Z,1,4,1,1,0,0,0,22.7,72.9,59,464,NA,7,WT_003_W,2022-07-25T16:11:00Z,2022-07-25T16:13:45Z,W,U,165
CEN00389,2022-07-25,58378,2022-07-25T16:12:58Z,1,4,1,1,0,0,0,22.7,72.9,59,463,NA,7,WT_003_W,2022-07-25T16:11:00Z,2022-07-25T16:13:45Z,W,U,165
CEN00389,2022-07-25,58388,2022-07-25T16:13:08Z,1,4,1,1,0,0,0,22.7,72.9,59,462,NA,7,WT_003_W,2022-07-25T16:11:00Z,2022-07-25T16:13:45Z,W,U,165
CEN00389,2022-07-25,58398,2022-07-25T16:13:18Z,1,4,1,1,0,0,0,22.7,72.9,59,461,NA,7,WT_003_W,2022-07-25T16:11:00Z,2022-07-25T16:13:45Z,W,U,165
CEN00389,2022-07-25,58408,2022-07-25T16:13:28Z,1,4,1,1,0,0,0,22.7,72.9,59,461,NA,7,WT_003_W,2022-07-25T16:11:00Z,2022-07-25T16:13:45Z,W,U,165
CEN00389,2022-07-25,58418,2022-07-25T16:13:38Z,1,4,1,1,0,0,0,22.8,73,59,461,NA,7,WT_003_W,2022-07-25T16:11:00Z,2022-07-25T16:13:45Z,W,U,165
CEN00389,2022-07-25,58568,2022-07-25T16:16:08Z,2,8,3,2,1,0,0,22.8,73,59,471,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58578,2022-07-25T16:16:18Z,2,8,3,3,1,0,0,22.8,73,59,473,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58588,2022-07-25T16:16:28Z,2,8,3,4,1,0,0,22.8,73,59,473,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58598,2022-07-25T16:16:38Z,2,8,3,3,1,0,0,22.8,73.1,59,474,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58608,2022-07-25T16:16:48Z,2,8,3,2,1,0,0,22.8,73.1,59,476,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58618,2022-07-25T16:16:58Z,2,8,3,2,1,0,0,22.8,73.1,59,478,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58628,2022-07-25T16:17:08Z,2,8,3,2,1,0,0,22.8,73.1,59,479,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58638,2022-07-25T16:17:18Z,2,8,3,2,1,0,0,22.8,73.1,59,479,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58648,2022-07-25T16:17:28Z,2,8,3,3,1,0,0,22.8,73.1,59,480,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58658,2022-07-25T16:17:38Z,2,8,3,2,1,0,0,22.8,73.1,59,479,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58668,2022-07-25T16:17:48Z,2,8,3,3,1,0,0,22.8,73.1,59,479,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58678,2022-07-25T16:17:58Z,2,8,3,3,1,0,0,22.8,73.1,59,479,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58688,2022-07-25T16:18:08Z,1,4,1,1,0,0,0,22.8,73.1,59,479,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58698,2022-07-25T16:18:18Z,1,4,1,1,0,0,0,22.8,73.1,59,479,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58708,2022-07-25T16:18:28Z,1,4,1,1,0,0,0,22.8,73.1,59,478,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58718,2022-07-25T16:18:38Z,2,8,3,2,1,0,0,22.8,73.1,59,478,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58728,2022-07-25T16:18:48Z,2,8,3,2,1,0,0,22.8,73.1,59,478,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58738,2022-07-25T16:18:58Z,2,8,3,2,1,0,0,22.8,73.1,59,480,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58748,2022-07-25T16:19:08Z,1,4,1,1,0,0,0,22.9,73.2,59,479,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58758,2022-07-25T16:19:18Z,1,4,1,1,0,0,0,22.9,73.2,59,479,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58768,2022-07-25T16:19:28Z,2,8,3,3,1,0,0,22.9,73.2,59,478,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58778,2022-07-25T16:19:38Z,2,8,3,3,1,0,0,22.9,73.2,59,478,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58788,2022-07-25T16:19:48Z,2,8,3,2,1,0,0,22.9,73.2,59,478,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58798,2022-07-25T16:19:58Z,2,8,3,2,1,0,0,22.9,73.2,59,477,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58808,2022-07-25T16:20:08Z,2,8,3,2,1,0,0,22.9,73.2,59,476,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58818,2022-07-25T16:20:18Z,1,4,1,1,0,0,0,22.9,73.2,59,476,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58828,2022-07-25T16:20:28Z,1,4,1,1,0,0,0,22.9,73.2,59,476,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58838,2022-07-25T16:20:38Z,1,4,1,1,0,0,0,22.9,73.1,59,475,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58848,2022-07-25T16:20:48Z,2,8,3,2,1,0,0,22.9,73.1,59,475,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58858,2022-07-25T16:20:58Z,2,8,3,2,1,0,0,22.9,73.1,59,475,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58868,2022-07-25T16:21:08Z,2,8,3,2,1,0,0,22.9,73.1,59,476,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58878,2022-07-25T16:21:18Z,2,8,3,2,1,0,0,22.9,73.1,59,476,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58888,2022-07-25T16:21:28Z,2,8,3,2,1,0,0,22.9,73.1,59,476,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58898,2022-07-25T16:21:38Z,2,8,3,2,1,0,0,22.9,73.2,59,477,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58908,2022-07-25T16:21:48Z,2,8,3,2,1,0,0,22.9,73.2,59,477,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58918,2022-07-25T16:21:58Z,2,8,3,3,1,0,0,22.9,73.2,59,478,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58928,2022-07-25T16:22:08Z,2,8,3,3,1,0,0,22.8,73.1,59,479,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58938,2022-07-25T16:22:18Z,1,4,1,2,0,0,0,22.8,73.1,59,479,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58948,2022-07-25T16:22:28Z,1,4,1,2,0,0,0,22.8,73.1,59,479,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58958,2022-07-25T16:22:38Z,1,4,1,1,0,0,0,22.8,73.1,59,479,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58968,2022-07-25T16:22:48Z,1,4,1,1,0,0,0,22.8,73.1,59,479,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58978,2022-07-25T16:22:58Z,1,4,1,1,0,0,0,22.8,73.1,59,479,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58988,2022-07-25T16:23:08Z,1,4,1,1,0,0,0,22.9,73.1,59,480,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,58998,2022-07-25T16:23:18Z,1,4,1,1,0,0,0,22.9,73.1,59,482,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,59008,2022-07-25T16:23:28Z,1,4,1,1,0,0,0,22.9,73.1,59,483,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,59018,2022-07-25T16:23:38Z,1,4,1,1,0,0,0,22.9,73.1,59,484,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,59028,2022-07-25T16:23:48Z,2,8,3,2,1,0,0,22.9,73.1,59,484,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
CEN00389,2022-07-25,59038,2022-07-25T16:23:58Z,2,8,3,2,1,0,0,22.9,73.1,59,484,NA,8,WT_003_W,2022-07-25T16:16:00Z,2022-07-25T16:29:00Z,W,D,780
